year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead
2012,Cleveland Indians,APR,5,43190,Thursday,Toronto Blue Jays,44,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,APR,7,18842,Saturday,Toronto Blue Jays,48,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,APR,8,10518,Sunday,Toronto Blue Jays,51,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,APR,9,9473,Monday,Chicago White Sox,56,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,APR,11,9072,Wednesday,Chicago White Sox,45,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,APR,24,9137,Tuesday,Kansas City Royals,6,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,APR,25,10552,Wednesday,Kansas City Royals,55,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,APR,26,9229,Thursday,Kansas City Royals,58,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,APR,27,12597,Friday,Los Angeles Angels,48,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,APR,28,11316,Saturday,Los Angeles Angels,43,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,APR,29,15421,Sunday,Los Angeles Angels,52,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,MAY,4,16147,Friday,Texas Rangers,66,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,MAY,5,21307,Saturday,Texas Rangers,58,Clear,Night,NO,YES,NO,NO
2012,Cleveland Indians,MAY,6,18171,Sunday,Texas Rangers,59,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,MAY,7,9196,Monday,Chicago White Sox,61,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,MAY,7,10483,Monday,Chicago White Sox,57,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,MAY,8,11304,Tuesday,Chicago White Sox,63,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,MAY,9,11285,Wednesday,Chicago White Sox,56,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,MAY,16,12092,Wednesday,Seattle Mariners,59,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,MAY,17,12894,Thursday,Seattle Mariners,60,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,MAY,18,29378,Friday,Miami Marlins,66,Clear,Night,NO,NO,YES,NO
2012,Cleveland Indians,MAY,19,29799,Saturday,Miami Marlins,71,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,MAY,20,23668,Sunday,Miami Marlins,74,Cloudy,Day,NO,NO,NO,YES
2012,Cleveland Indians,MAY,22,15049,Tuesday,Detroit Tigers,61,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,MAY,23,22000,Wednesday,Detroit Tigers,65,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,MAY,24,23622,Thursday,Detroit Tigers,81,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,MAY,28,25377,Monday,Kansas City Royals,90,Cloudy,Day,NO,YES,NO,NO
2012,Cleveland Indians,MAY,29,14253,Tuesday,Kansas City Royals,76,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,MAY,30,17112,Wednesday,Kansas City Royals,70,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,JUN,1,19904,Friday,Minnesota Twins,60,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,JUN,2,25469,Saturday,Minnesota Twins,71,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,JUN,3,21238,Sunday,Minnesota Twins,73,Cloudy,Day,NO,NO,NO,YES
2012,Cleveland Indians,JUN,15,31920,Friday,Pittsburgh Pirates,72,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,JUN,16,30408,Saturday,Pittsburgh Pirates,78,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,JUN,17,27388,Sunday,Pittsburgh Pirates,78,Cloudy,Day,NO,YES,NO,NO
2012,Cleveland Indians,JUN,18,19948,Monday,Cincinnati Reds,74,Cloudy,Night,NO,NO,NO,YES
2012,Cleveland Indians,JUN,19,17213,Tuesday,Cincinnati Reds,84,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,JUN,20,23544,Wednesday,Cincinnati Reds,88,Cloudy,Night,NO,YES,NO,NO
2012,Cleveland Indians,JUL,2,21616,Monday,Los Angeles Angels,83,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,JUL,3,29292,Tuesday,Los Angeles Angels,85,Clear,Night,NO,NO,YES,NO
2012,Cleveland Indians,JUL,4,20979,Wednesday,Los Angeles Angels,92,Cloudy,Day,NO,NO,NO,YES
2012,Cleveland Indians,JUL,5,26577,Thursday,Tampa Bay Rays,83,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,JUL,6,28734,Friday,Tampa Bay Rays,88,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,JUL,7,20658,Saturday,Tampa Bay Rays,90,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,JUL,8,19163,Sunday,Tampa Bay Rays,79,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,JUL,20,33954,Friday,Baltimore Orioles,71,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,JUL,21,36247,Saturday,Baltimore Orioles,79,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,JUL,22,28049,Sunday,Baltimore Orioles,82,Cloudy,Day,NO,YES,NO,NO
2012,Cleveland Indians,JUL,23,18264,Monday,Baltimore Orioles,91,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,JUL,24,23637,Tuesday,Detroit Tigers,78,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,JUL,25,24029,Wednesday,Detroit Tigers,82,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,JUL,26,34579,Thursday,Detroit Tigers,73,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,AUG,6,18775,Monday,Minnesota Twins,77,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,AUG,7,14813,Tuesday,Minnesota Twins,81,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,AUG,8,18805,Wednesday,Minnesota Twins,83,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,AUG,9,19639,Thursday,Boston Red Sox,73,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,AUG,10,27246,Friday,Boston Red Sox,73,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,AUG,11,27894,Saturday,Boston Red Sox,68,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,AUG,12,27488,Sunday,Boston Red Sox,72,Cloudy,Day,NO,NO,NO,YES
2012,Cleveland Indians,AUG,24,27986,Friday,New York Yankees,79,Clear,Night,NO,NO,YES,NO
2012,Cleveland Indians,AUG,25,34374,Saturday,New York Yankees,82,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,AUG,26,26166,Sunday,New York Yankees,83,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,AUG,27,13018,Monday,Oakland Athletics,75,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,AUG,28,13413,Tuesday,Oakland Athletics,75,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,AUG,29,14412,Wednesday,Oakland Athletics,71,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,AUG,30,14500,Thursday,Oakland Athletics,73,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,AUG,31,16700,Friday,Texas Rangers,81,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,SEP,1,17218,Saturday,Texas Rangers,76,Cloudy,Night,NO,NO,YES,NO
2012,Cleveland Indians,SEP,2,19474,Sunday,Texas Rangers,76,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,SEP,14,17185,Friday,Detroit Tigers,63,Clear,Night,NO,NO,YES,NO
2012,Cleveland Indians,SEP,15,22849,Saturday,Detroit Tigers,68,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,SEP,16,17233,Sunday,Detroit Tigers,72,Clear,Day,NO,NO,NO,NO
2012,Cleveland Indians,SEP,18,10342,Tuesday,Minnesota Twins,59,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,SEP,19,13519,Wednesday,Minnesota Twins,62,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,SEP,20,12331,Thursday,Minnesota Twins,64,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,SEP,28,14850,Friday,Kansas City Royals,62,Clear,Night,NO,NO,NO,NO
2012,Cleveland Indians,SEP,29,17109,Saturday,Kansas City Royals,63,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,SEP,30,18099,Sunday,Kansas City Royals,56,Cloudy,Day,NO,NO,NO,NO
2012,Cleveland Indians,OCT,1,14756,Monday,Chicago White Sox,61,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,OCT,2,10015,Tuesday,Chicago White Sox,64,Cloudy,Night,NO,NO,NO,NO
2012,Cleveland Indians,OCT,3,18093,Wednesday,Chicago White Sox,64,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,APR,5,45027,Thursday,Boston Red Sox,43,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,APR,7,44710,Saturday,Boston Red Sox,62,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,APR,8,30788,Sunday,Boston Red Sox,58,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,APR,10,22574,Tuesday,Tampa Bay Rays,42,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,APR,11,28180,Wednesday,Tampa Bay Rays,46,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,APR,12,30288,Thursday,Tampa Bay Rays,54,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,APR,19,30029,Thursday,Texas Rangers,62,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,APR,21,41427,Saturday,Texas Rangers,43,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,APR,21,35001,Saturday,Texas Rangers,50,Clear,Night,NO,NO,NO,NO
2012,Detroit Tigers,APR,22,36255,Sunday,Texas Rangers,48,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,APR,24,30073,Tuesday,Seattle Mariners,60,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,APR,25,28527,Wednesday,Seattle Mariners,61,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,APR,26,31451,Thursday,Seattle Mariners,58,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,MAY,1,30159,Tuesday,Kansas City Royals,55,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,MAY,2,33187,Wednesday,Kansas City Royals,71,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,MAY,4,33615,Friday,Chicago White Sox,64,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,MAY,5,42404,Saturday,Chicago White Sox,66,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,MAY,6,39558,Sunday,Chicago White Sox,65,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,MAY,16,33955,Wednesday,Minnesota Twins,64,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,MAY,17,37840,Thursday,Minnesota Twins,59,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,MAY,18,41661,Friday,Pittsburgh Pirates,73,Clear,Night,NO,NO,YES,NO
2012,Detroit Tigers,MAY,19,42953,Saturday,Pittsburgh Pirates,83,Clear,Day,NO,NO,NO,YES
2012,Detroit Tigers,MAY,20,39971,Sunday,Pittsburgh Pirates,82,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUN,1,41831,Friday,New York Yankees,56,Cloudy,Night,NO,NO,YES,NO
2012,Detroit Tigers,JUN,2,44593,Saturday,New York Yankees,71,Cloudy,Night,NO,NO,YES,NO
2012,Detroit Tigers,JUN,3,42419,Sunday,New York Yankees,77,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUN,5,33258,Tuesday,Cleveland Indians,66,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,JUN,6,31350,Wednesday,Cleveland Indians,77,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,JUN,7,40851,Thursday,Cleveland Indians,79,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUN,15,41878,Friday,Colorado Rockies,83,Clear,Night,NO,NO,YES,NO
2012,Detroit Tigers,JUN,16,41800,Saturday,Colorado Rockies,86,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUN,17,40619,Sunday,Colorado Rockies,79,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUN,19,36733,Tuesday,St. Louis Cardinals,92,Clear,Night,NO,NO,NO,NO
2012,Detroit Tigers,JUN,20,38871,Wednesday,St. Louis Cardinals,92,Clear,Night,NO,NO,NO,NO
2012,Detroit Tigers,JUN,21,40776,Thursday,St. Louis Cardinals,92,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUL,2,37406,Monday,Minnesota Twins,88,Cloudy,Night,YES,NO,NO,NO
2012,Detroit Tigers,JUL,3,36757,Tuesday,Minnesota Twins,79,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,JUL,4,41023,Wednesday,Minnesota Twins,78,Cloudy,Night,YES,NO,NO,NO
2012,Detroit Tigers,JUL,5,33350,Thursday,Minnesota Twins,79,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUL,6,39144,Friday,Kansas City Royals,94,Clear,Night,NO,NO,YES,NO
2012,Detroit Tigers,JUL,7,39392,Saturday,Kansas City Royals,91,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUL,8,36693,Sunday,Kansas City Royals,81,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUL,16,36806,Monday,Los Angeles Angels,93,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,JUL,17,33905,Tuesday,Los Angeles Angels,100,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,JUL,18,37915,Wednesday,Los Angeles Angels,83,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,JUL,19,40311,Thursday,Los Angeles Angels,69,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUL,20,44572,Friday,Chicago White Sox,80,Clear,Night,NO,NO,YES,NO
2012,Detroit Tigers,JUL,21,42888,Saturday,Chicago White Sox,84,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,JUL,22,41281,Sunday,Chicago White Sox,84,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,AUG,3,41502,Friday,Cleveland Indians,91,Clear,Night,NO,NO,YES,NO
2012,Detroit Tigers,AUG,4,42744,Saturday,Cleveland Indians,89,Cloudy,Night,NO,NO,YES,NO
2012,Detroit Tigers,AUG,5,38007,Sunday,Cleveland Indians,82,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,AUG,6,41381,Monday,New York Yankees,80,Clear,Night,NO,NO,NO,NO
2012,Detroit Tigers,AUG,7,39760,Tuesday,New York Yankees,87,Clear,Night,NO,NO,NO,NO
2012,Detroit Tigers,AUG,8,41879,Wednesday,New York Yankees,87,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,AUG,9,40940,Thursday,New York Yankees,64,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,AUG,17,41620,Friday,Baltimore Orioles,76,Cloudy,Night,NO,NO,YES,NO
2012,Detroit Tigers,AUG,18,42132,Saturday,Baltimore Orioles,72,Clear,Night,NO,NO,YES,NO
2012,Detroit Tigers,AUG,19,40511,Sunday,Baltimore Orioles,73,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,AUG,21,39499,Tuesday,Toronto Blue Jays,68,Cloudy,Night,NO,NO,NO,YES
2012,Detroit Tigers,AUG,22,37225,Wednesday,Toronto Blue Jays,78,Clear,Night,NO,NO,NO,NO
2012,Detroit Tigers,AUG,23,39910,Thursday,Toronto Blue Jays,81,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,AUG,24,39356,Friday,Los Angeles Angels,85,Clear,Night,NO,NO,YES,NO
2012,Detroit Tigers,AUG,25,41970,Saturday,Los Angeles Angels,88,Clear,Night,NO,NO,YES,NO
2012,Detroit Tigers,AUG,26,40074,Sunday,Los Angeles Angels,81,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,AUG,31,36721,Friday,Chicago White Sox,94,Cloudy,Night,NO,NO,YES,NO
2012,Detroit Tigers,SEP,1,40059,Saturday,Chicago White Sox,80,Cloudy,Night,NO,NO,YES,NO
2012,Detroit Tigers,SEP,2,42192,Sunday,Chicago White Sox,78,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,3,35418,Monday,Cleveland Indians,81,Clear,Day,NO,NO,NO,NO
2012,Detroit Tigers,SEP,4,27729,Tuesday,Cleveland Indians,79,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,5,28881,Wednesday,Cleveland Indians,78,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,18,31243,Tuesday,Oakland Athletics,56,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,19,29734,Wednesday,Oakland Athletics,64,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,20,34635,Thursday,Oakland Athletics,54,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,SEP,22,40586,Saturday,Minnesota Twins,58,Cloudy,Day,NO,NO,NO,NO
2012,Detroit Tigers,SEP,23,40438,Sunday,Minnesota Twins,55,Cloudy,Day,NO,YES,NO,NO
2012,Detroit Tigers,SEP,23,39839,Sunday,Minnesota Twins,56,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,24,31521,Monday,Kansas City Royals,63,Clear,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,25,29048,Tuesday,Kansas City Royals,68,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,26,32360,Wednesday,Kansas City Royals,63,Cloudy,Night,NO,NO,NO,NO
2012,Detroit Tigers,SEP,27,33019,Thursday,Kansas City Royals,59,Cloudy,Day,NO,NO,NO,NO
2012,Houston Astros,APR,6,43464,Friday,Colorado Rockies,79,Cloudy,Night,NO,NO,YES,NO
2012,Houston Astros,APR,7,23962,Saturday,Colorado Rockies,80,Clear,Night,NO,NO,NO,NO
2012,Houston Astros,APR,8,14195,Sunday,Colorado Rockies,72,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,APR,9,17095,Monday,Atlanta Braves,79,Cloudy,Night,NO,NO,NO,NO
2012,Houston Astros,APR,10,22036,Tuesday,Atlanta Braves,78,Cloudy,Night,YES,NO,NO,NO
2012,Houston Astros,APR,11,18225,Wednesday,Atlanta Braves,81,Cloudy,Night,NO,NO,NO,NO
2012,Houston Astros,APR,20,30270,Friday,Los Angeles Dodgers,73,Dome,Night,NO,YES,NO,NO
2012,Houston Astros,APR,21,25562,Saturday,Los Angeles Dodgers,73,Clear,Night,YES,NO,NO,NO
2012,Houston Astros,APR,22,23948,Sunday,Los Angeles Dodgers,75,Clear,Day,NO,NO,NO,NO
2012,Houston Astros,APR,30,17536,Monday,New York Mets,80,Cloudy,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,1,17958,Tuesday,New York Mets,80,Cloudy,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,2,19442,Wednesday,New York Mets,72,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,MAY,4,27201,Friday,St. Louis Cardinals,84,Cloudy,Night,NO,NO,YES,NO
2012,Houston Astros,MAY,5,23633,Saturday,St. Louis Cardinals,87,Cloudy,Night,YES,NO,NO,NO
2012,Houston Astros,MAY,6,22288,Sunday,St. Louis Cardinals,72,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,MAY,7,16531,Monday,Miami Marlins,72,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,8,14801,Tuesday,Miami Marlins,72,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,9,16072,Wednesday,Miami Marlins,81,Cloudy,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,16,15453,Wednesday,Milwaukee Brewers,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,17,15173,Thursday,Milwaukee Brewers,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,18,34715,Friday,Texas Rangers,73,Dome,Night,NO,YES,YES,NO
2012,Houston Astros,MAY,19,42673,Saturday,Texas Rangers,73,Dome,Night,NO,NO,NO,YES
2012,Houston Astros,MAY,20,35873,Sunday,Texas Rangers,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,MAY,21,16895,Monday,Chicago Cubs,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,22,20091,Tuesday,Chicago Cubs,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,MAY,23,18732,Wednesday,Chicago Cubs,73,Dome,Night,YES,NO,NO,NO
2012,Houston Astros,JUN,1,21464,Friday,Cincinnati Reds,73,Dome,Night,NO,YES,YES,NO
2012,Houston Astros,JUN,2,22991,Saturday,Cincinnati Reds,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,3,19914,Sunday,Cincinnati Reds,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,JUN,5,18911,Tuesday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,6,18517,Wednesday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,7,22265,Thursday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,18,15436,Monday,Kansas City Royals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,19,18098,Tuesday,Kansas City Royals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,20,30687,Wednesday,Kansas City Royals,73,Dome,Day,YES,NO,NO,NO
2012,Houston Astros,JUN,22,26932,Friday,Cleveland Indians,73,Dome,Night,NO,NO,YES,YES
2012,Houston Astros,JUN,23,34241,Saturday,Cleveland Indians,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,JUN,24,21191,Sunday,Cleveland Indians,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,JUN,25,14483,Monday,San Diego Padres,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,26,15416,Tuesday,San Diego Padres,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,27,15012,Wednesday,San Diego Padres,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUN,28,19415,Thursday,San Diego Padres,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUL,6,23430,Friday,Milwaukee Brewers,73,Dome,Night,NO,NO,YES,NO
2012,Houston Astros,JUL,7,23027,Saturday,Milwaukee Brewers,73,Dome,Day,NO,NO,NO,YES
2012,Houston Astros,JUL,8,16966,Sunday,Milwaukee Brewers,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,JUL,23,15538,Monday,Cincinnati Reds,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUL,24,15908,Tuesday,Cincinnati Reds,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUL,25,16077,Wednesday,Cincinnati Reds,73,Dome,Night,YES,NO,NO,NO
2012,Houston Astros,JUL,26,19926,Thursday,Pittsburgh Pirates,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,JUL,27,24685,Friday,Pittsburgh Pirates,73,Dome,Night,YES,NO,YES,NO
2012,Houston Astros,JUL,28,34146,Saturday,Pittsburgh Pirates,73,Dome,Night,NO,NO,NO,YES
2012,Houston Astros,JUL,29,20453,Sunday,Pittsburgh Pirates,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,AUG,6,13843,Monday,Washington Nationals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,AUG,7,14273,Tuesday,Washington Nationals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,AUG,8,16038,Wednesday,Washington Nationals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,AUG,9,14417,Thursday,Washington Nationals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,AUG,10,21025,Friday,Milwaukee Brewers,73,Dome,Night,NO,YES,YES,NO
2012,Houston Astros,AUG,11,17942,Saturday,Milwaukee Brewers,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,AUG,12,19235,Sunday,Milwaukee Brewers,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,AUG,17,19223,Friday,Arizona Diamondbacks,73,Dome,Night,YES,NO,YES,NO
2012,Houston Astros,AUG,18,20838,Saturday,Arizona Diamondbacks,73,Dome,Night,NO,NO,NO,YES
2012,Houston Astros,AUG,19,14923,Sunday,Arizona Diamondbacks,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,AUG,28,13516,Tuesday,San Francisco Giants,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,AUG,29,13207,Wednesday,San Francisco Giants,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,AUG,30,12835,Thursday,San Francisco Giants,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,AUG,31,15287,Friday,Cincinnati Reds,73,Dome,Night,NO,NO,YES,NO
2012,Houston Astros,SEP,1,18316,Saturday,Cincinnati Reds,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,SEP,2,17291,Sunday,Cincinnati Reds,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,SEP,10,13121,Monday,Chicago Cubs,83,Clear,Night,NO,NO,NO,NO
2012,Houston Astros,SEP,11,14205,Tuesday,Chicago Cubs,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,SEP,12,13101,Wednesday,Chicago Cubs,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,SEP,13,13028,Thursday,Philadelphia Phillies,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,SEP,14,17535,Friday,Philadelphia Phillies,73,Dome,Night,NO,NO,YES,NO
2012,Houston Astros,SEP,15,20419,Saturday,Philadelphia Phillies,73,Dome,Night,NO,YES,NO,NO
2012,Houston Astros,SEP,16,17438,Sunday,Philadelphia Phillies,73,Dome,Day,NO,NO,NO,NO
2012,Houston Astros,SEP,21,17093,Friday,Pittsburgh Pirates,84,Clear,Night,NO,YES,YES,NO
2012,Houston Astros,SEP,22,17185,Saturday,Pittsburgh Pirates,73,Dome,Night,NO,YES,NO,NO
2012,Houston Astros,SEP,23,15207,Sunday,Pittsburgh Pirates,73,Dome,Day,NO,YES,NO,NO
2012,Houston Astros,SEP,24,12584,Monday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,SEP,25,16943,Tuesday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO
2012,Houston Astros,SEP,26,18712,Wednesday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO
2012,Kansas City Royals,APR,13,40230,Friday,Cleveland Indians,66,Cloudy,Day,NO,NO,NO,NO
2012,Kansas City Royals,APR,14,21788,Saturday,Cleveland Indians,72,Rainy,Night,NO,NO,NO,NO
2012,Kansas City Royals,APR,15,21182,Sunday,Cleveland Indians,72,Cloudy,Day,NO,YES,NO,NO
