"","test_group","tot_sls","female","married","children","NumChildren","Population_K","HouseHolds","HHAveSize","pop_0_25","pop_26_45","pop_46_65","pop_65_plus","HHIncomeMed","WhtCollarOcc","cust_age","em_y","cluster"
"314",1,69.16,0,0,0,1,708,307,2.3,31,30,23,15,67042,20,41,0,1
"315",1,60.86,1,0,0,0,1019,434,2.3,31,30,22,15,58392,34,43,0,4
"316",1,72.2,1,1,0,1,769,332,2.3,31,30,23,15,69703,31,44,0,1
"317",1,106.5,0,0,0,0,615,269,2.3,32,30,22,14,55643,14,31,0,4
"318",1,103.42,0,0,0,0,520,210,2.5,32,29,23,15,84425,22,39,0,2
"319",1,38.02,1,1,0,6,705,300,2.4,32,30,23,14,87109,31,34,0,2
"320",1,58.41,0,0,0,0,477,211,2.3,32,29,23,15,64646,49,35,0,1
"321",1,78.11,1,1,0,0,389,164,2.4,32,30,23,15,82541,21,41,0,2
"322",1,61.38,1,0,0,0,668,276,2.4,31,30,23,15,41432,36,37,0,3
"323",1,43.22,0,0,0,0,705,284,2.5,31,30,23,15,46629,45,27,0,3
"324",1,68.3,1,0,0,0,707,309,2.3,31,30,23,14,68008,43,39,0,1
"325",1,73.08,0,0,0,0,741,297,2.5,31,30,23,14,56886,43,43,0,4
"326",1,97.86,1,0,0,0,597,245,2.4,32,29,22,15,45520,43,38,0,3
"327",1,107.03,1,1,0,0,699,284,2.5,32,30,22,14,70289,43,42,0,1
"328",1,48.61,1,1,0,0,781,359,2.2,31,30,22,15,54579,19,41,0,4
"329",1,68.31,1,0,0,0,455,199,2.3,32,30,22,14,83728,26,32,0,2
"330",1,64.53,0,0,0,0,759,309,2.5,32,30,22,14,61678,40,40,0,1
"331",1,70.05,0,0,0,0,405,163,2.5,32,30,23,14,46561,31,32,0,3
"332",1,103.91,1,1,0,2,598,263,2.3,32,30,23,14,75503,25,41,0,2
"333",1,120.08,0,1,0,1,678,291,2.3,31,29,23,15,55408,58,40,0,4
"334",1,62.68,1,0,0,0,971,431,2.3,31,29,23,15,56285,33,33,0,4
"335",1,0.39,1,1,0,0,496,208,2.4,32,30,22,15,85483,46,32,0,2
"336",1,113.82,0,0,0,1,508,215,2.4,32,30,23,14,64139,37,42,0,1
"337",1,81.65,1,0,0,1,437,176,2.5,31,29,23,15,44387,40,38,0,3
"338",1,13.35,0,0,0,1,539,233,2.3,32,29,22,15,83719,42,35,0,2
"339",1,23.37,1,0,0,0,711,304,2.3,32,30,22,15,57767,56,26,0,4
"340",1,88.34,0,0,0,0,663,266,2.5,31,30,23,15,52609,31,36,0,4
"341",1,65.83,0,1,0,1,629,252,2.5,31,30,22,15,62090,29,33,0,1
"342",1,40.84,0,1,0,1,891,363,2.5,32,30,22,15,70231,26,41,0,1
"343",1,29.08,1,1,0,2,394,168,2.3,32,29,22,15,74972,39,43,0,2
"344",1,65.72,1,0,0,0,466,202,2.3,31,29,23,15,55615,34,35,0,4
"345",1,45.08,0,0,0,1,1055,454,2.3,32,29,23,14,65725,35,44,0,1
"346",1,84.89,1,0,0,0,624,278,2.2,31,30,23,14,83782,39,44,0,2
"347",1,105.1,0,0,0,1,624,278,2.2,31,30,23,14,83782,39,43,0,2
"348",1,148.28,0,0,0,0,808,349,2.3,32,30,22,15,46677,21,41,0,3
"349",1,43.42,0,0,0,1,539,233,2.3,32,29,22,15,83719,42,33,0,2
"350",1,27.35,1,0,0,0,576,248,2.3,32,29,23,14,70854,22,41,0,1
"351",1,88.95,1,0,0,0,838,364,2.3,31,30,23,15,57015,30,32,0,4
"352",1,95.59,1,1,0,1,692,294,2.4,32,29,23,14,48044,32,44,0,4
"353",1,75.3,1,0,0,0,455,199,2.3,32,30,22,14,83728,26,31,0,2
"354",1,89.21,0,0,0,0,672,278,2.4,31,30,23,15,56668,43,44,0,4
"355",1,54.02,1,0,0,0,625,276,2.3,31,29,23,15,69218,47,41,0,1
"356",1,118.33,1,0,0,0,631,265,2.4,31,29,23,15,42147,31,44,0,3
"357",1,21.24,1,1,0,2,394,168,2.3,32,29,22,15,74972,39,43,0,2
"358",1,259.96,0,0,0,0,300,124,2.4,32,29,23,14,76556,27,41,0,2
"359",1,89.95,1,0,0,0,631,265,2.4,31,29,23,15,42147,31,44,0,3
"360",1,113.37,1,0,0,4,781,329,2.4,31,29,23,15,69636,30,34,0,1
"361",1,87.49,0,0,0,0,506,211,2.4,32,30,22,14,73920,35,43,0,1
"362",1,122.13,1,0,0,0,705,300,2.4,32,30,23,14,87109,31,43,0,2
"363",1,9.19,1,0,0,0,873,383,2.3,31,30,23,14,71799,29,44,0,1
"364",1,19.51,0,0,0,1,342,155,2.2,31,29,23,15,58740,34,34,0,4
"365",1,69.4,1,0,0,0,838,359,2.3,32,29,23,14,42671,31,33,0,3
"366",1,13.41,1,1,0,0,692,302,2.3,32,29,23,15,43762,28,38,0,3
"367",1,49.77,1,0,0,0,679,303,2.2,32,29,23,15,66874,42,43,0,1
"368",1,64.79,1,0,0,4,824,373,2.2,31,30,23,15,86857,36,33,0,2
"369",1,79.16,1,0,0,0,645,279,2.3,31,30,23,15,62591,50,38,0,1
"370",1,167.54,0,1,0,1,624,278,2.2,31,30,23,14,83782,39,39,0,2
"371",1,83.89,1,1,0,0,539,233,2.3,31,30,23,14,77656,17,38,0,2
"372",1,16.11,1,1,0,0,630,261,2.4,31,30,23,15,55923,30,43,0,4
"373",1,27.95,1,1,0,3,705,304,2.3,32,30,23,14,41030,37,38,0,3
"374",1,9.68,0,1,0,0,635,252,2.5,31,29,22,15,58320,32,37,0,4
"375",1,192.87,1,1,0,1,692,294,2.4,32,29,23,14,48044,32,44,0,4
"376",1,31.06,0,0,0,0,554,253,2.2,32,30,22,14,60201,37,33,0,4
"377",1,46.33,1,1,0,0,692,302,2.3,32,29,23,15,43762,28,38,0,3
"378",1,131.1,0,0,0,1,705,300,2.4,32,30,23,14,87109,31,38,0,2
"379",1,25.52,0,0,0,0,645,284,2.3,32,30,22,14,85503,25,40,0,2
"380",1,128.67,0,0,0,0,762,322,2.4,32,29,23,14,66963,35,38,0,1
"381",1,93.62,1,0,0,2,834,349,2.4,32,29,22,15,70322,33,31,0,1
"382",1,23.03,0,0,0,0,738,323,2.3,32,30,22,14,71527,37,36,0,1
"383",1,80.71,0,0,0,0,990,424,2.3,32,30,22,15,55928,37,39,0,4
"384",1,46.08,0,1,0,0,548,241,2.3,31,30,23,14,71472,28,43,0,1
"385",1,5.63,1,0,0,0,686,293,2.3,32,30,23,14,58731,23,43,0,4
"386",1,146.27,1,1,0,7,660,290,2.3,31,30,23,14,68869,31,42,0,1
"387",1,69.77,0,0,0,0,705,284,2.5,31,30,23,15,46629,45,27,0,3
"388",1,0.45,0,0,0,4,740,298,2.5,32,29,22,15,69642,42,40,0,1
"389",1,121.86,1,0,0,0,483,207,2.3,31,30,23,15,41087,37,43,0,3
"390",1,75.92,0,0,0,0,860,368,2.3,32,29,23,15,62419,11,35,0,1
"391",1,120.08,0,0,0,0,307,134,2.3,32,30,22,15,46650,46,42,0,3
"392",1,32.43,1,0,0,0,642,268,2.4,32,30,22,15,49346,13,39,0,4
"393",1,84.48,0,1,0,1,705,300,2.4,32,30,23,14,87109,31,43,0,2
"394",1,91.5,1,0,0,0,515,223,2.3,31,30,23,14,76585,35,33,0,2
"395",1,134.7,0,1,0,0,624,278,2.2,31,30,23,14,83782,39,33,0,2
"396",1,132.44,1,0,0,0,652,274,2.4,32,30,22,14,79398,15,32,0,2
"397",1,10.01,1,1,0,0,647,293,2.2,31,30,23,15,46871,61,38,0,3
"398",1,80.37,1,0,0,3,796,319,2.5,31,30,23,15,60849,36,40,0,4
"399",1,225.45,1,0,0,0,843,351,2.4,31,30,22,15,49847,35,41,0,4
"400",1,85.85,1,0,0,0,698,291,2.4,31,30,22,15,68049,34,37,0,1
"401",1,100.48,1,0,0,2,606,249,2.4,31,30,23,15,61674,36,43,0,1
"402",1,7.18,1,0,0,4,630,292,2.2,32,30,23,14,60707,30,35,0,4
"403",1,15.3,1,0,0,0,710,293,2.4,32,30,23,14,68368,26,42,0,1
"404",1,83.08,1,1,0,0,647,293,2.2,31,30,23,15,46871,61,38,0,3
"405",1,118.96,0,0,0,0,657,281,2.3,32,30,23,15,56160,31,31,0,4
"406",1,17.98,0,1,0,1,678,291,2.3,31,29,23,15,55408,58,40,0,4
"407",1,3.37,0,0,0,0,793,350,2.3,32,29,23,14,53165,37,44,0,4
"408",1,58.26,0,0,0,0,813,336,2.4,32,29,22,15,57715,17,43,0,4
"409",1,77.98,1,1,0,2,787,331,2.4,31,30,22,14,43253,39,42,0,3
"410",1,74.61,0,1,0,0,739,294,2.5,32,30,23,14,75508,27,37,0,2
"411",1,88.51,0,0,0,2,655,279,2.3,32,30,22,15,70858,43,39,0,1
"412",1,71.33,0,0,0,1,491,207,2.4,31,30,23,15,60613,44,34,0,4
"413",1,42.59,1,0,0,0,714,316,2.3,32,29,23,15,81405,30,41,0,2
"414",1,5.89,0,0,0,0,555,227,2.4,32,29,22,14,56401,28,35,0,4
"415",1,35.14,0,0,0,0,998,432,2.3,32,29,23,15,42710,41,32,0,3
"416",1,137.53,0,1,0,4,525,217,2.4,32,29,23,14,64494,36,30,0,1
"417",1,75.25,1,1,0,0,680,290,2.3,31,30,23,15,42207,35,35,0,3
"418",1,5.91,1,1,0,0,781,359,2.2,31,30,22,15,54579,19,41,0,4
"419",1,33.41,0,0,0,0,554,253,2.2,32,30,22,14,60201,37,33,0,4
"420",1,72.93,0,0,0,0,705,300,2.4,32,30,23,14,87109,31,35,0,2
"421",1,58.41,1,1,0,2,443,204,2.2,31,30,23,15,75030,35,37,0,2
"422",1,72.59,1,0,0,0,496,208,2.4,32,30,22,14,47994,36,42,0,4
"423",1,60.37,1,0,0,0,783,339,2.3,32,30,23,15,51316,34,33,0,4
"424",1,16.61,1,1,0,2,720,304,2.4,32,30,22,15,68380,30,39,0,1
"425",1,118.45,0,0,0,1,596,262,2.3,31,30,23,15,65041,43,33,0,1
"426",1,83.24,0,0,0,0,913,386,2.4,31,30,23,15,42698,39,42,0,3
"427",1,101.01,1,1,0,0,781,359,2.2,31,30,22,15,54579,19,41,1,4
"428",1,57.19,0,1,0,0,561,245,2.3,32,30,22,15,54884,18,43,1,4
"429",1,120.5,0,0,0,0,913,386,2.4,31,30,23,15,42698,39,42,1,3
"430",1,245.17,1,0,0,0,633,273,2.3,32,30,23,14,48041,28,43,1,4
"431",1,3.56,0,0,0,1,627,265,2.4,32,30,22,15,54403,32,43,1,4
"432",1,107.97,0,0,0,0,799,357,2.2,32,29,23,15,43324,20,41,1,3
"433",1,76.99,1,0,0,0,483,207,2.3,31,30,23,15,41087,37,43,1,3
"434",1,23.57,1,0,0,0,587,255,2.3,32,30,23,14,46600,28,44,1,3
"435",1,12.11,1,1,0,1,692,294,2.4,32,29,23,14,48044,32,44,1,4
"436",1,93.64,0,0,0,2,816,344,2.4,32,29,23,14,45090,13,43,1,3
"437",1,76.96,0,0,0,0,808,349,2.3,32,30,22,15,46677,21,41,1,3
"438",1,24.26,1,0,0,0,483,207,2.3,31,30,23,15,41087,37,43,1,3
"439",1,41.23,1,0,0,1,633,266,2.4,32,30,22,15,56713,36,44,1,4
"440",1,207.54,0,0,0,1,563,243,2.3,32,29,22,15,46559,27,41,1,3
"441",1,92.1,1,0,0,0,531,238,2.2,31,30,23,14,43689,37,42,1,3
"442",1,86.41,1,1,0,0,442,193,2.3,32,30,22,14,59978,32,32,1,4
"443",1,70.09,0,0,0,0,624,278,2.2,31,30,23,14,83782,39,36,1,2
"444",1,70.13,1,0,0,3,796,319,2.5,31,30,23,15,60849,36,40,1,4
"445",1,61.44,1,0,0,1,815,334,2.4,32,30,22,14,64725,22,36,1,1
"446",1,75.8,0,1,0,0,579,251,2.3,31,30,22,15,42168,34,37,1,3
"447",1,8.8,0,0,0,1,474,205,2.3,31,30,23,14,63811,26,35,1,1
"448",1,35.8,1,1,0,2,720,304,2.4,32,30,22,15,68380,30,39,1,1
"449",1,103.53,0,1,0,0,473,194,2.4,31,29,23,15,85481,43,40,1,2
"450",1,55.51,1,0,0,0,564,236,2.4,31,30,22,15,67021,37,39,1,1
"451",1,120.66,0,0,0,0,624,278,2.2,31,30,23,14,83782,39,44,1,2
"452",1,105.58,1,0,0,0,533,226,2.4,32,29,23,15,83541,30,41,1,2
"453",1,134.53,0,0,0,1,761,321,2.4,32,30,22,15,80448,41,43,1,2
"454",1,132.89,0,1,0,0,406,169,2.4,32,30,22,15,70021,23,39,1,1
"455",1,19.1,1,0,0,0,711,304,2.3,32,30,22,15,57767,56,26,1,4
"456",1,78.87,1,1,0,7,660,290,2.3,31,30,23,14,68869,31,42,1,1
"457",1,52.5,0,0,0,0,555,246,2.3,31,29,23,15,56212,36,40,1,4
"458",1,91.85,0,0,0,1,540,231,2.3,32,29,22,15,59289,22,36,1,4
"459",1,137.93,0,0,0,0,624,278,2.2,31,30,23,14,83782,39,44,1,2
"460",1,64.5,1,0,0,0,357,148,2.4,32,30,22,15,69578,26,33,1,1
"461",1,4.91,0,0,0,1,596,262,2.3,31,30,23,15,65041,43,33,1,1
"462",1,113.7,0,0,0,0,445,189,2.4,31,30,23,14,41054,34,34,1,3
"463",1,120.68,1,0,0,0,700,288,2.4,32,29,22,15,82364,32,44,1,2
"464",1,8.49,0,0,0,0,761,324,2.3,32,30,22,14,71079,22,35,1,1
"465",1,58.79,0,0,0,0,773,337,2.3,31,30,23,15,66400,36,38,1,1
"466",1,73.9,1,0,0,3,760,322,2.4,31,30,22,14,54439,41,38,1,4
"467",1,71.97,0,1,0,0,586,242,2.4,32,30,22,14,70187,40,44,1,1
"468",1,38.3,0,0,0,1,491,207,2.4,31,30,23,15,60613,44,34,1,4
"469",1,256.24,0,0,0,1,841,332,2.5,31,30,23,15,76623,56,44,1,2
"470",1,11.43,1,0,0,0,631,273,2.3,32,29,22,15,70159,33,31,1,1
"471",1,12.73,0,0,0,1,715,304,2.4,32,29,23,15,84913,23,37,1,2
"472",1,114.76,0,0,0,0,990,424,2.3,32,30,22,15,55928,37,39,1,4
"473",1,115.86,1,0,0,3,507,215,2.4,32,30,22,14,76642,40,42,1,2
"474",1,115.02,0,0,0,1,715,304,2.4,32,29,23,15,84913,23,37,1,2
"475",1,72.82,0,0,0,0,787,332,2.4,32,30,22,15,66900,32,35,1,1
"476",1,55.15,0,0,0,1,705,300,2.4,32,30,23,14,87109,31,38,1,2
"477",1,107.89,0,0,0,0,860,368,2.3,32,29,23,15,62419,11,35,1,1
"478",1,193.09,0,0,0,0,641,273,2.3,32,30,23,14,82063,42,40,1,2
"479",1,126.28,1,0,0,0,679,303,2.2,32,29,23,15,66874,42,43,1,1
"480",1,242.78,0,1,0,2,723,298,2.4,32,30,23,14,41142,33,36,1,3
"481",1,17.78,1,1,0,1,718,313,2.3,31,30,22,14,62445,16,40,1,1
"482",1,119.72,0,0,0,0,355,154,2.3,32,29,23,15,56708,27,37,1,4
"483",1,37.73,0,0,0,0,990,424,2.3,32,30,22,15,55928,37,39,1,4
"484",1,134.16,0,0,0,1,342,155,2.2,31,29,23,15,58740,34,34,1,4
"485",1,124.51,0,0,0,0,680,300,2.3,31,30,23,15,75000,27,42,1,2
"486",1,130.92,1,1,0,0,515,230,2.2,32,30,22,15,74329,52,39,1,1
"487",1,32.76,0,0,0,1,540,231,2.3,32,29,22,15,59289,22,36,1,4
"488",1,2.93,0,0,0,0,513,219,2.3,31,29,23,14,63764,26,44,1,1
"489",1,134.89,0,0,0,0,477,211,2.3,32,29,23,15,64646,49,35,1,1
"490",1,27.74,1,0,0,0,838,359,2.3,32,29,23,14,42671,31,33,1,3
"491",1,114.93,1,0,0,0,1014,440,2.3,31,30,23,14,43787,26,38,1,3
"492",1,19.41,1,0,0,0,560,239,2.3,32,30,22,15,61682,22,36,1,1
"493",1,29.39,1,0,0,0,585,242,2.4,31,29,23,15,75133,41,41,1,2
"494",1,111.25,0,1,0,0,624,278,2.2,31,30,23,14,83782,39,33,1,2
"495",1,31.83,0,0,0,0,624,278,2.2,31,30,23,14,83782,39,44,1,2
"496",1,62.36,1,1,0,0,539,233,2.3,31,30,23,14,77656,17,38,1,2
"497",1,99.64,1,1,0,0,541,237,2.3,32,30,23,14,78798,35,44,1,2
"498",1,127.31,1,0,0,0,651,277,2.4,31,30,23,14,54871,20,35,1,4
"499",1,48.44,1,0,0,0,564,236,2.4,31,30,22,15,67021,37,39,1,1
"500",1,68.92,0,0,0,1,518,219,2.4,31,30,23,15,71058,34,39,1,1
"501",1,45.47,1,0,0,3,769,325,2.4,31,30,23,14,66865,17,43,1,1
"502",1,1,1,1,0,2,599,271,2.2,31,29,23,14,60294,9,36,1,4
"503",1,90.57,1,1,0,7,638,271,2.4,32,30,23,15,66741,61,43,1,1
"504",1,8.51,0,0,0,0,310,136,2.3,32,29,22,14,72935,46,43,1,1
"505",1,140.13,0,0,0,1,559,219,2.6,31,30,22,15,71166,47,34,1,1
"506",1,102.8,1,1,0,2,393,170,2.3,32,29,23,15,87748,34,36,1,2
"507",1,29.9,1,0,0,0,640,272,2.4,32,29,23,15,69166,33,40,1,1
"508",1,3.01,1,0,0,0,515,223,2.3,31,30,23,14,76585,35,33,1,2
"509",1,71.79,0,0,0,1,841,332,2.5,31,30,23,15,76623,56,44,1,2
"510",1,43.65,1,1,0,0,584,258,2.3,32,30,22,15,84215,42,38,1,2
"511",1,54.86,0,0,0,1,342,155,2.2,31,29,23,15,58740,34,34,1,4
"512",1,1.63,0,0,0,1,559,219,2.6,31,30,22,15,71166,47,34,1,1
"513",1,84.35,1,0,0,0,714,316,2.3,32,29,23,15,81405,30,41,1,2
"514",1,66.74,0,1,0,0,939,412,2.3,31,29,23,15,41292,23,33,1,3
"515",1,45.48,1,0,0,0,741,316,2.3,32,29,23,15,67509,33,39,1,1
"516",1,52.02,1,0,0,0,873,383,2.3,31,30,23,14,71799,29,44,1,1
"517",1,13.27,0,0,0,1,559,219,2.6,31,30,22,15,71166,47,34,1,1
"518",1,66,1,1,0,1,874,372,2.3,32,29,23,14,62149,13,35,1,1
"519",1,85.66,1,0,0,0,652,274,2.4,32,30,22,14,79398,15,32,1,2
"520",1,38.56,0,1,0,0,834,343,2.4,31,30,23,15,56154,22,39,1,4
"521",1,12.07,1,1,0,1,624,278,2.2,31,30,23,14,83782,39,42,1,2
"522",1,29.17,1,0,0,0,792,339,2.3,32,30,23,14,67955,32,40,1,1
"523",1,16.55,1,1,0,0,841,362,2.3,31,29,23,15,70282,31,34,1,1
"524",1,68.32,0,0,0,1,342,155,2.2,31,29,23,15,58740,34,34,1,4
"525",1,104.68,0,0,0,0,529,218,2.4,31,30,23,14,58648,45,34,1,4
"526",1,19.64,0,0,0,0,690,307,2.2,32,29,23,15,59328,40,27,1,4
"527",1,67.22,0,0,0,0,520,210,2.5,32,29,23,15,84425,22,39,1,2
"528",1,56.08,1,0,0,1,437,176,2.5,31,29,23,15,44387,40,38,1,3
"529",1,118.06,1,0,0,3,612,255,2.4,31,30,23,15,73863,33,40,1,1
"530",1,131.69,1,0,0,0,923,404,2.3,31,29,23,15,65015,30,39,1,1
"531",1,85.77,1,0,0,0,608,252,2.4,31,30,23,15,56066,33,37,1,4
"532",1,78.41,0,0,0,0,719,317,2.3,32,29,22,15,53242,38,33,1,4
"533",1,110.07,1,1,0,7,592,253,2.3,31,30,23,15,73093,33,35,1,1
"534",1,78.34,1,0,0,0,585,242,2.4,31,29,23,15,75133,41,41,1,2
"535",1,28.44,1,0,0,2,563,245,2.3,31,29,23,15,84157,27,26,1,2
"536",1,70.98,1,0,0,0,714,299,2.4,31,30,22,15,58380,41,40,1,4
"537",1,22.36,1,1,0,2,393,170,2.3,32,29,23,15,87748,34,36,1,2
"538",1,24.98,1,0,0,0,393,170,2.3,32,29,23,15,87748,34,32,1,2
"539",1,84.25,1,0,0,0,1019,434,2.3,31,30,22,15,58392,34,43,1,4
"540",1,49.95,1,1,0,0,463,192,2.4,32,30,22,14,55968,41,34,1,4
"541",1,52.34,0,1,0,1,799,349,2.3,31,30,22,15,50648,31,30,1,4
"542",1,85.56,1,1,0,7,592,253,2.3,31,30,23,15,73093,33,35,1,1
"543",1,106.84,1,1,0,0,486,210,2.3,31,29,23,15,77077,19,43,1,2
"544",1,248.63,1,0,0,3,796,319,2.5,31,30,23,15,60849,36,40,1,4
"545",1,89.42,1,1,0,3,931,401,2.3,31,30,23,14,82108,28,39,1,2
"546",1,59,0,1,0,0,504,215,2.3,31,30,22,15,66681,38,44,1,1
"547",1,44.24,1,0,0,0,923,404,2.3,31,29,23,15,65015,30,39,1,1
"548",1,96.35,1,0,0,0,833,335,2.5,32,29,23,15,55800,37,27,1,4
"549",1,190.49,0,0,0,0,773,337,2.3,31,30,23,15,66400,36,38,1,1
"550",1,41.12,0,0,0,1,539,233,2.3,32,29,22,15,83719,42,33,1,2
"551",1,164.86,0,1,0,0,613,261,2.3,32,29,23,15,69252,35,43,1,1
"552",1,23.15,1,0,0,0,669,284,2.4,31,29,23,15,64827,31,40,1,1
"553",1,95.28,0,0,0,0,310,136,2.3,32,29,22,14,72935,46,43,0,1
"554",1,69.77,0,0,0,0,399,162,2.5,32,30,22,15,74129,44,40,0,1
"555",1,208.28,0,1,0,1,705,300,2.4,32,30,23,14,87109,31,44,0,2
"556",1,10.33,0,0,0,0,672,278,2.4,31,30,23,15,56668,43,44,0,4
"557",1,98.2,0,0,0,0,860,368,2.3,32,29,23,15,62419,11,35,0,1
"558",1,36.9,0,0,0,0,399,162,2.5,32,30,22,15,74129,44,40,0,1
"559",1,99.6,1,1,0,2,509,220,2.3,31,29,23,14,45729,37,40,0,3
"560",1,120.43,0,1,0,0,548,241,2.3,31,30,23,14,71472,28,43,0,1
"561",1,78.8,0,0,0,0,629,267,2.4,32,30,22,15,55263,33,42,0,4
"562",1,41.47,1,0,0,0,500,205,2.4,32,29,23,14,61703,42,32,0,1
"563",1,40.7,0,0,0,0,554,253,2.2,32,30,22,14,60201,37,33,0,4
"564",1,108.8,0,0,0,2,689,282,2.4,31,30,23,15,55840,39,41,0,4
"565",1,45.57,1,1,0,2,567,257,2.2,31,30,23,15,60044,43,32,0,4
"566",1,89.3,0,0,0,1,491,207,2.4,31,30,23,15,60613,44,34,0,4
"567",1,6.51,1,0,0,0,597,245,2.4,32,29,22,15,45520,43,38,0,3
"568",1,124.42,1,0,0,0,585,242,2.4,31,29,23,15,75133,41,41,0,2
"569",1,13.51,1,0,0,4,349,156,2.2,32,30,22,15,51039,32,32,0,4
"570",1,1.5,0,0,0,0,663,266,2.5,31,30,23,15,52609,31,36,0,4
"571",1,97.11,0,0,0,0,536,236,2.3,32,29,23,14,77124,51,42,0,2
"572",1,88.32,0,0,0,1,694,286,2.4,32,29,23,15,48696,35,38,0,4
"573",1,35.34,1,0,0,0,522,224,2.3,31,30,22,15,51899,35,35,0,4
"574",1,131.64,0,0,0,0,624,278,2.2,31,30,23,14,83782,39,36,0,2
"575",1,2.03,1,0,0,0,631,273,2.3,32,29,22,15,70159,33,31,0,1
"576",1,13.97,1,0,0,0,466,202,2.3,31,29,23,15,55615,34,35,0,4
"577",1,177.67,1,1,0,3,931,401,2.3,31,30,23,14,82108,28,39,0,2
"578",1,62.43,1,0,0,0,741,317,2.3,32,29,22,15,73128,29,33,0,1
"579",1,119.52,0,0,0,1,540,231,2.3,32,29,22,15,59289,22,36,0,4
"580",1,105.91,1,1,0,0,728,331,2.2,32,30,22,15,50208,26,31,0,4
"581",1,33.18,1,0,0,0,545,236,2.3,31,30,22,15,78789,34,34,0,2
"582",1,22.42,0,0,0,0,700,295,2.4,31,30,22,14,58579,30,40,0,4
"583",1,75.13,0,0,0,0,405,163,2.5,32,30,23,14,46561,31,32,0,3
"584",1,26.47,0,0,0,0,555,246,2.3,31,29,23,15,56212,36,40,0,4
"585",1,111.85,0,0,0,0,832,365,2.3,32,29,23,15,40034,33,42,0,3
"586",1,96.32,0,0,0,0,703,299,2.4,32,29,22,14,51049,29,41,0,4
"587",1,241.15,1,0,0,0,455,199,2.3,32,30,22,14,83728,26,32,0,2
"588",1,96.27,0,0,0,1,342,155,2.2,31,29,23,15,58740,34,34,0,4
"589",1,43.04,0,0,0,0,310,136,2.3,32,29,22,14,72935,46,43,0,1
"590",1,50.15,0,0,0,0,469,205,2.3,32,29,23,15,42361,29,41,0,3
"591",1,260.71,0,0,0,0,618,265,2.3,32,29,22,15,82442,30,41,0,2
"592",1,47.9,0,0,0,0,657,281,2.3,32,30,23,15,56160,31,31,0,4
"593",1,55.15,1,1,0,2,509,220,2.3,31,29,23,14,45729,37,40,0,3
"594",1,31.17,1,0,0,0,624,278,2.2,31,30,23,14,83782,39,38,0,2
"595",1,75.55,0,1,0,0,406,169,2.4,32,30,22,15,70021,23,39,0,1
"596",1,182.24,1,0,0,0,843,351,2.4,31,30,22,15,49847,35,41,0,4
"597",1,15.74,0,0,0,0,598,243,2.5,31,30,23,15,62774,26,40,0,1
"598",1,16.38,1,0,0,1,780,330,2.4,31,30,22,15,56858,21,38,0,4
"599",1,24.27,1,0,0,0,923,404,2.3,31,29,23,15,65015,30,39,0,1
"600",1,122.19,1,0,0,0,727,314,2.3,32,29,23,15,47999,38,33,0,4
"601",1,17.89,0,0,0,0,759,309,2.5,32,30,22,14,61678,40,40,0,1
"602",1,45.27,0,0,0,1,539,233,2.3,32,29,22,15,83719,42,33,0,2
"603",1,104.79,1,1,0,0,515,230,2.2,32,30,22,15,74329,52,39,0,1
"604",1,246.02,1,0,0,0,651,277,2.4,31,30,23,14,54871,20,35,0,4
"605",1,82.12,1,0,0,2,717,308,2.3,31,30,22,15,60003,42,37,0,4
"606",1,1.84,1,0,0,0,483,207,2.3,31,30,23,15,41087,37,43,0,3
"607",1,31.06,0,0,0,0,615,267,2.3,31,30,22,15,51814,40,43,0,4
"608",1,18.35,0,1,0,1,705,300,2.4,32,30,23,14,87109,31,44,0,2
"609",1,30.78,1,1,0,1,874,372,2.3,32,29,23,14,62149,13,35,0,1
"610",1,13.51,1,1,0,4,833,351,2.4,31,30,23,14,71541,34,27,0,1
"611",1,77.79,1,0,0,0,792,339,2.3,32,30,23,14,67955,32,40,0,1
"612",1,20.33,1,0,0,0,589,256,2.3,32,29,23,14,59435,18,40,0,4
"613",1,56.98,0,0,0,0,672,278,2.4,31,30,23,15,56668,43,44,0,4
"614",1,181.55,1,0,0,0,666,283,2.4,32,29,23,14,44359,47,42,0,3
"615",1,140.17,1,1,0,4,1006,424,2.4,31,30,23,15,52042,26,38,0,4
"616",1,76.22,0,0,0,0,645,284,2.3,32,30,22,14,85503,25,40,0,2
"617",1,181.05,0,0,0,1,491,207,2.4,31,30,23,15,60613,44,34,0,4
"618",1,22.11,0,0,0,3,695,297,2.3,32,29,23,14,42412,32,32,0,3
"619",1,1.26,0,0,0,2,816,344,2.4,32,29,23,14,45090,13,43,0,3
"620",1,41.65,1,0,0,0,885,380,2.3,32,29,23,15,85349,25,44,0,2
"621",1,62.96,1,1,0,0,647,293,2.2,31,30,23,15,46871,61,38,0,3
"622",1,248.78,1,0,0,0,971,431,2.3,31,29,23,15,56285,33,33,0,4
"623",1,33.09,0,0,0,1,715,304,2.4,32,29,23,15,84913,23,37,0,2
"624",1,72.74,1,0,0,0,799,345,2.3,31,29,23,15,66409,33,29,0,1
"625",1,67.7,1,0,0,2,717,308,2.3,31,30,22,15,60003,42,37,0,4
"626",1,57.35,1,0,0,0,393,170,2.3,32,29,23,15,87748,34,32,0,2
"627",1,93.89,0,0,0,0,445,189,2.4,31,30,23,14,41054,34,34,0,3
"628",1,30.63,0,1,0,2,756,324,2.3,31,29,23,15,64712,24,44,0,1
