customer_id,channel,female,married,children,NumChildren,Population_K,HouseHolds, HHAveSize ,pop_0_25,pop_26_45,pop_46_65,pop_65_plus,HHIncomeMed,WhtCollarOcc,BluCollarOcc,cust_age
C0106310465,dm,0,0,1,0,398,356, 2.2 ,32,30,22,16,65849,61,39,60
C0102138133,dm,1,1,1,4,388,470, 2.5 ,32,30,22,16,55201,25,75,75
C0102707846,organic_search,0,1,1,4,735,244, 2.0 ,31,30,22,17,54266,26,74,64
C0107506387,display_ad,1,0,1,5,633,232, 2.1 ,31,29,23,17,57892,57,43,29
C0102447582,direct,1,0,0,4,339,342, 2.1 ,32,30,23,15,50363,50,50,92
C0103465772,direct,1,0,1,2,540,259, 2.4 ,31,29,22,18,17437,43,57,43
C0108753142,organic_search,0,0,0,5,273,386, 2.4 ,32,30,22,16,25756,21,79,26
C0105319976,organic_search,1,1,1,4,605,286, 2.0 ,31,29,23,17,40139,67,33,56
C0106134819,organic_search,0,1,1,1,730,277, 2.0 ,31,30,23,16,26671,27,73,88
C0107080041,organic_search,1,1,1,0,722,413, 2.1 ,31,30,22,17,32088,23,77,52
C0102639466,organic_search,0,1,0,1,408,101, 2.3 ,32,30,23,15,63809,62,38,85
C0105071605,direct,0,0,0,0,521,300, 2.5 ,31,30,22,17,37345,56,44,89
C0105826756,direct,1,1,0,2,1020,237, 2.5 ,31,29,22,18,23535,45,55,49
C0102866586,organic_search,1,0,0,2,956,285, 2.2 ,31,30,23,16,87286,56,44,65
C0102826217,direct,1,1,1,2,484,203, 2.5 ,31,29,22,18,81657,38,62,37
C0107214250,direct,1,1,0,4,282,288, 2.3 ,31,29,23,17,41697,35,65,91
C0103922947,direct,1,0,1,4,662,233, 2.2 ,32,30,22,16,46982,67,33,31
C0105965063,organic_search,1,1,1,4,1082,171, 2.3 ,32,29,22,17,33484,56,44,81
C0105343912,display_ad,1,1,1,0,945,260, 2.2 ,32,29,22,17,40506,38,62,45
C0107581876,direct,0,0,1,0,789,241, 2.2 ,32,30,22,16,36683,67,33,78
C0102443176,organic_search,0,1,1,1,283,362, 2.2 ,31,30,23,16,82258,65,35,74
C0102245087,organic_search,0,1,0,3,569,447, 2.0 ,32,29,22,17,30265,29,71,67
C0107943471,display_ad,1,1,1,0,1038,188, 2.2 ,32,30,22,16,52194,22,78,55
C0104595375,direct,1,0,1,2,442,256, 2.5 ,31,29,23,17,34984,62,38,67
C0108446597,organic_search,0,0,1,2,1099,247, 2.5 ,32,30,22,16,58582,47,53,49
C0108011780,organic_search,1,0,1,0,1086,397, 2.4 ,32,29,22,17,81737,63,37,67
C0103646982,direct,0,0,0,5,888,116, 2.2 ,32,29,23,16,62127,62,38,83
C0106837979,display_ad,0,0,0,1,1060,245, 2.5 ,31,29,22,18,47366,33,67,62
C0105471575,organic_search,1,1,1,1,572,412, 2.5 ,32,29,23,16,19916,57,43,86
C0108145089,direct,1,1,1,4,194,89, 2.6 ,31,30,23,16,50785,46,54,24
C0106520434,organic_search,1,1,0,4,1078,363, 2.2 ,32,30,23,15,57242,51,49,75
C0103997367,organic_search,0,1,0,2,1097,450, 2.4 ,32,29,23,16,59292,55,45,36
C0106469060,direct,0,1,0,4,344,390, 2.0 ,32,29,23,16,47150,32,68,88
C0106994077,display_ad,1,1,0,4,265,269, 2.2 ,31,30,23,16,38325,43,57,48
C0103586896,direct,1,1,1,3,392,460, 2.2 ,31,30,23,16,47947,60,40,28
C0108999684,display_ad,1,0,1,2,247,191, 2.6 ,31,30,23,16,23135,43,57,52
C0103954633,em,0,1,1,1,684,326, 2.4 ,32,30,22,16,62980,58,42,34
C0108357467,dm,0,0,1,1,961,470, 2.5 ,31,30,22,17,83797,55,45,71
C0108337716,organic_search,0,0,0,4,549,212, 2.2 ,31,29,22,18,53784,65,35,66
C0107655428,direct,1,1,1,4,906,130, 2.5 ,31,29,23,17,68653,25,75,78
C0102355300,organic_search,1,0,1,2,297,96, 2.4 ,32,30,22,16,66748,66,34,23
C0106350948,dm,1,1,1,4,429,292, 2.1 ,32,29,23,16,58955,30,70,70
C0108374609,organic_search,1,0,0,3,231,229, 2.3 ,31,30,22,17,74301,37,63,73
C0105368594,direct,0,0,0,2,955,398, 2.4 ,32,29,23,16,20100,52,48,84
C0108038610,direct,1,0,1,5,608,396, 2.6 ,31,29,23,17,71079,59,41,60
C0107003496,em,1,0,1,3,638,411, 2.2 ,32,30,23,15,43827,39,61,51
C0102906298,direct,1,0,1,1,893,225, 2.5 ,32,29,23,16,43082,53,47,77
C0103412649,organic_search,0,1,0,0,517,351, 2.2 ,32,29,23,16,56074,40,60,77
C0106411541,organic_search,1,1,0,3,938,447, 2.3 ,31,30,23,16,78397,38,62,49
C0108670613,direct,1,0,0,0,905,363, 2.2 ,31,30,22,17,25473,66,34,60
C0102898617,organic_search,1,1,0,3,303,244, 2.3 ,31,29,22,18,32933,39,61,92
C0104252587,em,1,0,1,2,478,122, 2.3 ,31,29,23,17,57520,52,48,41
C0103562734,organic_search,1,0,1,0,298,93, 2.6 ,32,30,22,16,16535,67,33,56
C0103519185,direct,0,0,1,2,586,290, 2.3 ,32,30,22,16,42580,63,37,76
C0102375054,organic_search,1,0,1,0,1090,182, 2.3 ,31,29,23,17,71349,65,35,63
C0106903621,direct,1,1,1,2,698,350, 2.2 ,32,29,22,17,45771,54,46,68
C0108644624,direct,0,1,0,3,191,242, 2.4 ,31,30,22,17,39929,24,76,54
C0104920067,direct,1,0,0,1,475,369, 2.4 ,32,30,22,16,18647,23,77,75
C0103351151,em,1,0,0,5,190,134, 2.4 ,32,30,23,15,56556,23,77,26
C0103188332,organic_search,0,0,0,4,762,246, 2.2 ,32,29,23,16,64375,61,39,26
C0102258761,dm,1,1,0,0,589,272, 2.5 ,31,29,23,17,73633,24,76,73
C0102342245,direct,1,0,1,2,835,163, 2.3 ,31,30,23,16,20611,28,72,80
C0107821369,organic_search,0,1,1,1,727,81, 2.3 ,32,29,23,16,21852,29,71,59
C0105588720,em,0,1,0,0,533,124, 2.3 ,31,30,23,16,59638,21,79,89
C0102004567,dm,1,1,0,4,426,113, 2.5 ,31,30,22,17,36257,29,71,67
C0107667513,direct,0,1,1,3,1065,109, 2.4 ,32,30,22,16,25927,51,49,51
C0104358983,dm,0,0,0,4,915,289, 2.5 ,31,30,22,17,53879,33,67,60
C0104100030,dm,0,1,0,5,224,280, 2.5 ,31,30,22,17,42241,67,33,75
C0105966506,organic_search,1,0,0,5,855,122, 2.3 ,32,29,22,17,25916,25,75,48
C0104404902,direct,1,1,1,4,255,197, 2.6 ,32,30,23,15,44804,58,42,91
C0108283032,display_ad,1,0,0,2,570,448, 2.1 ,31,29,22,18,39437,31,69,79
C0105627442,organic_search,0,0,0,4,504,475, 2.4 ,32,29,22,17,85769,62,38,74
C0107464571,organic_search,1,0,1,5,391,305, 2.5 ,32,30,23,15,71619,45,55,88
C0105240906,em,0,0,1,5,271,349, 2.4 ,32,30,22,16,84500,62,38,55
C0104537741,direct,0,0,1,5,807,407, 2.1 ,31,29,23,17,79156,27,73,34
C0108206059,direct,0,0,1,2,582,93, 2.1 ,32,30,23,15,32133,25,75,86
C0104453420,direct,1,1,0,1,373,461, 2.3 ,32,29,22,17,66937,45,55,84
C0106477980,direct,1,0,1,1,389,215, 2.5 ,32,30,22,16,56823,62,38,58
C0102333563,direct,1,0,1,5,350,443, 2.3 ,31,29,22,18,16377,52,48,92
C0106845265,em,1,0,1,4,324,160, 2.4 ,32,29,23,16,82340,21,79,72
C0104447478,organic_search,1,0,0,0,998,357, 2.2 ,32,29,23,16,66968,24,76,83
C0104407412,organic_search,1,0,1,4,890,409, 2.3 ,32,30,22,16,36548,54,46,35
C0102842446,em,1,1,1,5,881,364, 2.1 ,32,29,22,17,70851,54,46,28
C0103642432,direct,1,1,1,0,1083,329, 2.0 ,32,29,22,17,64466,56,44,91
C0105705114,organic_search,0,0,0,3,709,450, 2.5 ,31,29,22,18,41683,47,53,82
C0106203230,organic_search,1,1,1,1,676,260, 2.2 ,31,30,23,16,32593,20,80,44
C0105127603,direct,0,1,0,3,183,120, 2.2 ,32,29,22,17,16927,24,76,28
C0107344218,organic_search,1,1,0,0,949,329, 2.6 ,31,30,23,16,36216,67,33,22
C0103949958,display_ad,1,1,1,0,551,477, 2.4 ,32,30,23,15,79922,21,79,71
C0103993586,organic_search,1,0,1,1,340,275, 2.4 ,32,29,22,17,71438,54,46,92
C0108524399,display_ad,1,0,0,1,909,274, 2.1 ,31,30,22,17,86081,57,43,72
C0102083381,organic_search,1,0,0,1,190,177, 2.6 ,31,30,23,16,57069,52,48,35
C0105370714,direct,0,0,1,4,767,188, 2.2 ,32,29,22,17,73995,25,75,88
C0108610535,direct,0,1,0,1,945,103, 2.4 ,32,29,23,16,65367,29,71,65
C0105619045,direct,0,0,0,1,781,189, 2.2 ,32,30,22,16,60222,23,77,87
C0104387215,em,0,1,0,2,655,138, 2.1 ,32,30,22,16,45588,30,70,61
C0102575146,dm,1,1,1,4,944,461, 2.2 ,32,29,23,16,17502,54,46,27
C0102979346,dm,0,0,0,1,289,274, 2.1 ,32,30,22,16,28485,38,62,64
C0103467414,direct,1,0,1,1,795,226, 2.3 ,32,30,22,16,17450,58,42,83
C0103885575,direct,0,0,1,5,984,394, 2.4 ,32,30,23,15,53241,68,32,69
C0103613945,dm,1,1,1,4,358,326, 2.5 ,32,30,23,15,67703,36,64,62
C0103122394,organic_search,0,1,0,3,573,270, 2.2 ,31,29,22,18,22315,68,32,62
C0107093929,dm,1,1,1,2,977,122, 2.3 ,32,30,23,15,49964,39,61,72
C0105329254,direct,1,0,1,3,991,235, 2.5 ,32,30,23,15,56293,25,75,55
C0102906985,direct,1,1,1,0,648,317, 2.6 ,32,30,23,15,57338,26,74,34
C0105946543,direct,1,0,1,3,931,361, 2.1 ,32,29,22,17,39467,66,34,19
C0104585205,direct,0,1,0,0,190,390, 2.3 ,31,30,23,16,60533,67,33,69
C0104137108,direct,1,0,0,0,662,321, 2.1 ,32,30,23,15,27601,24,76,48
C0106689834,em,0,0,0,3,946,244, 2.3 ,31,29,22,18,19302,54,46,19
C0107883886,dm,0,1,0,4,1093,114, 2.4 ,32,30,23,15,34305,31,69,60
C0103388700,organic_search,0,1,1,4,864,331, 2.3 ,31,29,23,17,54493,60,40,83
C0103221254,direct,0,1,1,2,383,336, 2.6 ,31,30,23,16,52347,56,44,65
C0103191902,direct,0,1,0,3,742,165, 2.4 ,32,29,22,17,85982,56,44,57
C0104485401,em,1,0,0,0,591,106, 2.0 ,32,29,23,16,34590,30,70,20
C0108735523,dm,1,1,1,1,524,408, 2.2 ,32,29,22,17,76598,40,60,61
C0105012896,organic_search,0,0,0,5,529,123, 2.0 ,31,30,22,17,70451,37,63,34
C0108516039,dm,0,1,0,5,454,426, 2.6 ,31,29,23,17,60128,38,62,53
C0107504550,direct,0,1,1,5,201,241, 2.5 ,31,29,23,17,67972,23,77,58
C0105550123,organic_search,1,1,1,0,1045,135, 2.3 ,31,29,22,18,36107,38,62,40
C0105614488,direct,0,0,0,5,391,392, 2.3 ,31,29,22,18,73008,52,48,19
C0102474400,organic_search,0,1,0,4,1097,165, 2.3 ,31,29,23,17,48697,49,51,43
C0103236694,organic_search,1,1,0,0,408,396, 2.4 ,32,30,22,16,78965,54,46,80
C0104825922,organic_search,0,0,1,2,549,252, 2.6 ,31,30,23,16,75789,23,77,72
C0105414775,organic_search,1,0,0,3,688,133, 2.4 ,31,29,23,17,81988,28,72,33
C0107064526,direct,1,0,0,3,426,278, 2.3 ,31,30,22,17,81099,30,70,50
C0102348552,organic_search,1,0,1,3,589,326, 2.4 ,32,30,23,15,58630,42,58,68
C0105133329,direct,0,0,0,1,800,220, 2.2 ,32,30,22,16,72281,67,33,44
C0108373555,direct,0,1,1,4,1079,295, 2.6 ,31,30,22,17,67000,60,40,48
C0103143600,em,0,1,1,3,630,408, 2.1 ,32,30,22,16,27762,64,36,23
C0108563246,direct,0,1,1,1,835,435, 2.4 ,32,29,22,17,81611,32,68,84
C0102583087,direct,0,1,0,5,988,113, 2.3 ,31,29,23,17,39596,25,75,59
C0103358931,display_ad,1,1,1,3,609,220, 2.5 ,32,30,23,15,23944,31,69,62
C0106367701,direct,0,1,0,1,919,454, 2.4 ,32,30,23,15,67549,21,79,87
C0106401151,organic_search,1,1,0,3,265,304, 2.4 ,31,30,23,16,85010,37,63,32
C0108171193,direct,0,1,0,5,183,396, 2.5 ,31,30,22,17,73839,50,50,69
C0108057050,direct,1,0,0,0,834,407, 2.5 ,32,30,23,15,72960,45,55,74
C0107563785,dm,0,1,0,4,694,274, 2.1 ,31,29,23,17,34972,49,51,91
C0107984737,organic_search,1,1,1,1,942,348, 2.3 ,31,29,23,17,44000,21,79,83
C0104251525,direct,1,1,1,3,840,95, 2.1 ,31,29,23,17,53756,44,56,39
C0103884178,organic_search,1,0,1,4,697,222, 2.1 ,32,30,22,16,43836,50,50,40
C0108378574,organic_search,1,0,1,3,918,271, 2.0 ,32,29,23,16,43324,45,55,69
C0107141573,dm,1,1,1,4,1050,146, 2.6 ,32,30,23,15,67777,57,43,70
C0102983485,organic_search,0,0,0,1,331,126, 2.5 ,32,30,23,15,76296,36,64,30
C0103057977,organic_search,0,0,1,5,700,245, 2.1 ,31,30,23,16,78688,39,61,86
C0105844858,direct,0,0,1,3,918,474, 2.3 ,31,29,23,17,52594,27,73,91
C0105887572,direct,0,1,0,2,799,345, 2.5 ,31,29,23,17,41334,39,61,23
C0104599255,display_ad,1,1,0,1,468,380, 2.6 ,31,30,23,16,78783,35,65,37
C0108149915,organic_search,1,1,1,5,827,395, 2.6 ,32,30,22,16,48935,41,59,87
C0105513709,organic_search,0,0,0,1,358,247, 2.4 ,32,29,23,16,38567,26,74,75
C0105291795,organic_search,0,1,1,1,291,453, 2.5 ,32,29,23,16,18513,45,55,73
C0102622436,dm,1,0,0,3,641,187, 2.2 ,32,30,22,16,45402,20,80,68
C0104788721,organic_search,1,1,1,4,522,324, 2.2 ,32,30,23,15,71468,57,43,44
C0108307172,display_ad,0,0,1,4,252,190, 2.1 ,32,30,23,15,68322,23,77,90
C0105634145,direct,0,1,0,1,1009,372, 2.4 ,32,29,22,17,76340,62,38,88
C0105337965,dm,1,1,1,3,435,100, 2.1 ,31,29,23,17,53051,44,56,27
C0103371779,direct,1,0,0,1,859,191, 2.1 ,32,30,23,15,87703,38,62,48
C0107945450,direct,0,1,1,2,885,317, 2.2 ,32,29,22,17,57334,55,45,87
C0102504202,direct,0,0,1,0,399,303, 2.4 ,32,30,22,16,75593,56,44,61
C0103576716,organic_search,1,1,1,1,363,467, 2.5 ,31,29,23,17,37451,62,38,31
C0106855085,direct,1,0,1,5,985,288, 2.0 ,31,29,22,18,52496,43,57,21
C0104525822,organic_search,0,0,0,4,1017,124, 2.1 ,31,29,22,18,40143,66,34,46
C0103491143,direct,1,1,1,0,630,445, 2.3 ,32,30,23,15,24501,47,53,77
C0103738433,direct,0,1,0,1,250,381, 2.1 ,32,29,22,17,22876,56,44,36
C0105516728,organic_search,1,0,1,3,229,364, 2.1 ,32,30,22,16,70337,52,48,78
C0108833374,direct,0,1,0,2,696,300, 2.3 ,31,29,22,18,34493,50,50,30
C0103700659,em,0,1,1,0,1049,176, 2.1 ,31,30,23,16,86702,23,77,70
C0108072981,direct,1,0,1,2,694,187, 2.0 ,32,29,23,16,19950,68,32,74
C0105041417,direct,1,0,0,2,964,443, 2.4 ,31,30,22,17,30629,51,49,84
C0103077645,direct,1,1,1,2,429,300, 2.3 ,32,29,23,16,70724,35,65,36
C0107319366,organic_search,1,0,1,3,949,348, 2.1 ,32,29,22,17,35167,32,68,20
C0108869337,direct,0,1,0,5,249,298, 2.6 ,31,29,23,17,38359,27,73,64
C0106154186,direct,0,1,0,5,709,196, 2.2 ,31,30,23,16,63037,20,80,38
C0105654659,direct,1,0,1,5,1004,471, 2.3 ,32,30,23,15,22328,36,64,66
C0104479775,organic_search,0,1,1,4,237,157, 2.3 ,31,29,22,18,44682,42,58,21
C0104396140,organic_search,1,0,1,1,384,269, 2.1 ,31,30,23,16,17848,65,35,82
C0105405848,direct,1,0,0,3,683,124, 2.2 ,31,30,22,17,32653,62,38,84
C0103605671,display_ad,0,0,1,0,307,301, 2.0 ,31,30,23,16,29265,41,59,86
C0105650626,dm,0,1,1,1,341,148, 2.5 ,32,30,22,16,29392,26,74,43
C0105570889,organic_search,0,1,1,2,492,278, 2.3 ,32,30,23,15,41700,61,39,74
C0104710458,organic_search,0,1,0,2,642,342, 2.4 ,31,29,23,17,36408,51,49,29
C0106120429,organic_search,1,0,0,3,1001,161, 2.2 ,31,29,22,18,29180,29,71,25
C0104507187,display_ad,1,0,1,0,381,91, 2.1 ,32,30,23,15,44820,20,80,57
C0102268045,organic_search,1,0,1,4,449,190, 2.3 ,31,30,23,16,64556,20,80,41
C0108413874,display_ad,1,0,0,2,747,381, 2.0 ,32,29,22,17,70716,39,61,59
C0106756803,organic_search,1,0,1,3,910,101, 2.0 ,32,30,23,15,79819,49,51,51
C0105895166,organic_search,1,0,0,1,872,315, 2.5 ,32,29,22,17,55569,42,58,19
C0107005915,dm,1,0,0,3,871,222, 2.6 ,32,29,23,16,84129,51,49,61
C0103113592,em,1,0,0,0,1029,281, 2.5 ,31,30,22,17,43220,68,32,82
C0106257864,organic_search,0,0,0,5,846,456, 2.3 ,32,29,23,16,87244,48,52,50
C0103644826,direct,1,0,0,2,205,118, 2.3 ,32,29,23,16,16659,48,52,30
C0107155805,direct,0,1,0,5,809,153, 2.4 ,32,29,23,16,85783,57,43,27
C0108480387,direct,0,1,0,5,360,349, 2.1 ,32,29,22,17,40948,28,72,49
C0106216565,organic_search,0,0,0,5,768,297, 2.6 ,32,29,22,17,34123,56,44,43
C0105362091,organic_search,1,1,0,1,679,294, 2.0 ,32,30,22,16,31210,40,60,44
C0106087438,display_ad,1,0,1,4,709,119, 2.2 ,32,29,23,16,31127,28,72,79
C0102586693,dm,1,1,0,2,325,428, 2.1 ,31,29,22,18,29331,61,39,51
C0105022310,dm,0,0,0,0,386,351, 2.2 ,31,29,22,18,50623,53,47,60
C0104635373,dm,0,1,0,2,613,368, 2.5 ,31,29,22,18,39299,64,36,67
C0103644584,display_ad,1,1,1,5,510,387, 2.4 ,31,30,23,16,36345,63,37,92
C0108827599,direct,0,0,1,4,656,98, 2.1 ,31,30,22,17,37175,41,59,84
C0103496939,direct,1,1,1,4,757,112, 2.3 ,31,30,23,16,56705,36,64,46
C0102106604,organic_search,1,0,1,1,548,390, 2.6 ,31,29,22,18,32143,61,39,50
C0104395569,dm,1,1,0,3,885,247, 2.2 ,32,30,23,15,40434,30,70,73
C0107433160,direct,1,0,1,0,850,349, 2.4 ,31,29,23,17,39952,35,65,30
C0106496108,direct,1,0,0,0,902,184, 2.4 ,31,29,23,17,57053,33,67,85
C0107867523,organic_search,1,0,0,2,514,233, 2.5 ,32,29,23,16,59465,45,55,87
C0104567171,organic_search,1,1,0,2,914,435, 2.4 ,32,29,22,17,42149,25,75,50
C0106688061,direct,1,1,0,5,440,169, 2.3 ,31,29,22,18,76249,42,58,42
C0106206456,organic_search,1,1,1,5,279,265, 2.6 ,31,30,22,17,80239,45,55,39
C0106217461,display_ad,1,1,1,2,914,343, 2.0 ,32,30,22,16,25654,67,33,19
C0105029777,dm,1,1,1,1,266,245, 2.6 ,31,29,23,17,37279,28,72,67
C0104708157,direct,0,1,0,4,224,194, 2.1 ,32,30,22,16,25283,29,71,66
C0102212953,organic_search,1,1,0,0,764,182, 2.3 ,31,30,22,17,55651,66,34,69
C0103051786,display_ad,1,1,0,3,561,399, 2.4 ,32,29,22,17,26167,64,36,84
C0102819145,direct,1,1,0,0,373,444, 2.5 ,31,30,23,16,64469,24,76,38
C0108944338,organic_search,0,1,1,4,221,311, 2.2 ,31,29,23,17,63086,28,72,83
C0107412368,display_ad,0,0,1,3,352,145, 2.4 ,31,30,22,17,60344,66,34,67
C0104390018,organic_search,1,1,1,1,400,264, 2.1 ,31,29,23,17,82296,44,56,66
C0105757491,dm,1,1,0,3,1073,141, 2.4 ,31,30,22,17,85316,20,80,72
C0104744104,direct,1,0,1,3,221,94, 2.0 ,31,29,22,18,29911,50,50,88
C0108941842,display_ad,1,1,1,5,291,327, 2.2 ,32,29,23,16,32535,20,80,25
C0105761016,organic_search,0,0,1,4,691,156, 2.5 ,32,30,22,16,81066,60,40,48
C0105495510,dm,1,1,1,5,796,216, 2.2 ,31,29,23,17,19957,34,66,74
C0105571102,direct,1,0,1,3,343,397, 2.3 ,31,29,23,17,34528,39,61,38
C0107475745,direct,1,1,1,1,841,432, 2.4 ,31,30,23,16,83375,34,66,63
C0105863905,direct,0,0,1,5,355,262, 2.6 ,32,30,22,16,25100,40,60,23
C0103269236,organic_search,0,1,1,3,950,407, 2.3 ,31,30,22,17,29803,44,56,87
C0103810643,organic_search,1,0,1,3,414,114, 2.3 ,31,30,23,16,81960,62,38,53
C0102853356,em,0,0,0,3,375,240, 2.5 ,31,29,23,17,36583,42,58,38
C0104896583,dm,1,1,1,1,182,159, 2.6 ,31,29,23,17,54391,22,78,73
C0107282480,display_ad,0,0,1,5,1091,136, 2.1 ,31,30,22,17,20933,23,77,78
C0103557103,direct,1,1,1,3,558,105, 2.3 ,32,29,23,16,69637,61,39,23
C0108650789,direct,0,0,0,4,822,193, 2.4 ,32,30,23,15,73689,33,67,37
C0102776694,direct,1,1,0,0,550,89, 2.2 ,31,29,23,17,18878,31,69,20
C0108031147,em,0,1,1,5,314,258, 2.5 ,31,29,23,17,64645,22,78,81
C0108898486,organic_search,1,1,0,1,584,311, 2.4 ,32,29,23,16,65296,25,75,66
C0108922920,dm,1,1,1,1,304,114, 2.4 ,32,30,22,16,45557,29,71,70
C0103153832,organic_search,1,0,1,3,1047,306, 2.4 ,32,29,23,16,71760,22,78,74
C0102108198,display_ad,1,0,0,3,1091,470, 2.2 ,31,30,23,16,34408,25,75,42
C0106484749,direct,0,1,1,3,582,273, 2.4 ,31,29,23,17,56379,66,34,71
C0106319585,display_ad,0,1,1,2,252,393, 2.4 ,31,30,23,16,36543,62,38,39
C0103216150,organic_search,0,0,0,1,902,327, 2.5 ,32,30,23,15,31547,50,50,89
C0102897015,direct,1,1,1,5,599,122, 2.2 ,32,30,22,16,57077,54,46,89
C0107838877,organic_search,1,1,0,3,538,211, 2.3 ,32,30,23,15,67814,52,48,66
C0107361399,direct,1,0,0,4,929,168, 2.5 ,32,29,23,16,21050,54,46,28
C0103005471,organic_search,1,1,0,2,373,307, 2.0 ,31,30,23,16,16320,61,39,55
C0105024129,direct,0,0,0,2,746,464, 2.0 ,31,30,23,16,59319,33,67,62
C0105858907,organic_search,0,1,1,1,225,362, 2.5 ,32,29,22,17,47492,63,37,39
C0107997098,direct,1,1,1,2,377,219, 2.0 ,31,30,22,17,52549,45,55,37
C0105676229,direct,1,0,1,2,970,238, 2.4 ,32,29,23,16,26834,35,65,74
C0103685343,organic_search,0,0,1,1,342,236, 2.5 ,32,30,23,15,23226,68,32,25
C0108905476,dm,1,1,0,3,904,206, 2.5 ,31,30,22,17,79905,20,80,61
C0106205027,organic_search,1,1,0,2,221,417, 2.2 ,31,29,22,18,37005,56,44,48
C0104682241,direct,0,1,0,1,381,274, 2.0 ,32,29,22,17,37576,35,65,74
C0106479443,organic_search,1,1,0,4,221,308, 2.1 ,31,29,23,17,76919,46,54,36
C0107439819,direct,0,1,0,3,1077,170, 2.3 ,32,30,23,15,65741,51,49,67
C0104316218,organic_search,1,0,1,2,730,368, 2.5 ,32,30,23,15,47520,40,60,54
C0103289081,organic_search,0,0,1,1,470,147, 2.1 ,32,29,22,17,18732,63,37,72
C0108795393,dm,1,1,1,1,396,92, 2.4 ,32,29,23,16,48542,32,68,58
C0106714087,direct,1,0,0,4,868,374, 2.2 ,31,29,23,17,32898,67,33,81
C0105337633,direct,0,1,1,2,765,260, 2.5 ,32,30,22,16,45478,45,55,73
C0107160375,direct,1,0,1,0,523,150, 2.5 ,31,29,23,17,81838,62,38,81
C0103642285,direct,1,1,1,3,623,133, 2.5 ,31,30,23,16,86338,30,70,86
C0104000381,organic_search,0,1,0,1,392,76, 2.0 ,31,29,23,17,71795,45,55,18
C0104613473,direct,0,0,0,3,266,470, 2.1 ,31,30,22,17,59650,55,45,42
C0102639721,em,0,0,0,4,447,425, 2.5 ,31,29,23,17,41879,46,54,84
C0108919807,display_ad,0,1,0,3,486,470, 2.1 ,31,30,23,16,26714,46,54,87
C0102979404,direct,0,1,0,4,376,134, 2.5 ,31,30,23,16,74987,20,80,56
C0105503630,organic_search,0,1,1,2,248,228, 2.1 ,32,30,22,16,84584,30,70,55
C0107739339,organic_search,0,0,0,3,446,152, 2.3 ,32,30,22,16,36847,29,71,73
C0107954228,organic_search,1,1,0,0,319,77, 2.2 ,32,30,22,16,51682,22,78,78
C0103006054,direct,1,0,1,4,758,455, 2.0 ,31,30,23,16,60691,22,78,80
C0105404253,direct,1,0,0,4,261,430, 2.2 ,32,30,23,15,18783,55,45,21
C0106074087,organic_search,0,0,1,0,183,145, 2.6 ,31,30,23,16,18403,37,63,54
C0108619324,organic_search,0,0,1,2,527,320, 2.3 ,31,29,22,18,47962,52,48,41
C0102989589,organic_search,0,0,0,1,471,276, 2.3 ,32,30,22,16,33788,43,57,37
C0108616987,display_ad,1,0,0,3,982,300, 2.4 ,32,29,23,16,56988,22,78,28
C0103962569,organic_search,0,1,1,2,974,151, 2.5 ,31,30,22,17,38179,47,53,64
C0105760248,em,1,0,0,0,1005,460, 2.3 ,31,30,23,16,82121,63,37,90
C0102705373,dm,0,0,1,4,518,319, 2.4 ,32,30,22,16,55310,20,80,85
C0103307353,organic_search,0,1,1,1,728,383, 2.2 ,32,29,23,16,20538,39,61,19
C0108850211,em,1,0,1,0,265,345, 2.6 ,32,30,22,16,34235,34,66,32
C0105549538,direct,0,1,0,0,444,88, 2.4 ,32,30,22,16,61151,53,47,63
C0105975490,organic_search,0,0,1,3,802,304, 2.1 ,32,29,22,17,67112,46,54,26
C0103591395,dm,1,1,1,2,702,190, 2.5 ,31,30,22,17,37695,33,67,53
C0107792339,organic_search,0,0,1,0,454,259, 2.2 ,31,29,22,18,77171,36,64,58
C0106557843,direct,0,0,0,4,477,136, 2.6 ,32,29,23,16,40681,22,78,71
C0106532656,em,0,1,1,0,1077,290, 2.1 ,32,29,22,17,59380,53,47,35
C0104680191,organic_search,0,1,0,0,348,431, 2.1 ,32,30,23,15,77423,67,33,35
C0107148852,direct,1,1,0,2,302,349, 2.4 ,31,29,23,17,25164,35,65,75
C0107137651,direct,0,1,0,2,786,160, 2.5 ,32,29,23,16,60201,22,78,29
C0103526047,dm,0,0,0,4,647,305, 2.1 ,31,29,22,18,38129,24,76,61
C0105213567,organic_search,1,1,1,5,864,247, 2.4 ,32,29,23,16,66767,41,59,38
C0104034308,organic_search,0,1,0,1,359,170, 2.1 ,32,29,22,17,54367,25,75,55
C0108294553,direct,1,0,0,3,1014,121, 2.1 ,32,29,22,17,66883,45,55,71
C0108897891,organic_search,1,1,0,0,712,315, 2.5 ,32,29,23,16,31589,20,80,29
C0105821592,direct,0,1,1,1,419,436, 2.4 ,31,29,23,17,39838,63,37,31
C0105688706,direct,1,0,1,4,375,473, 2.1 ,32,29,22,17,82767,52,48,73
C0102044536,direct,1,1,1,4,844,317, 2.1 ,32,29,22,17,39263,53,47,67
C0108698223,organic_search,1,0,1,0,781,215, 2.3 ,32,30,23,15,19533,43,57,59
C0102724624,display_ad,1,0,1,4,299,323, 2.4 ,32,30,22,16,71904,41,59,92
C0104202629,direct,0,1,0,5,353,283, 2.4 ,31,29,22,18,61641,57,43,49
