data.set,total.cost,lot.sale.days,overage,mileage,vehicle.type,domestic.import,vehicle.age,vehicle.age.group,color.set,makex,state,make.model
TRAIN,5138,4,NO,66782,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,MERCURY,VA,MERCURY.MYSTIQUE
TRAIN,5157,1,NO,64488,LUXURY,Import,4,FOUR,GREEN,NISSAN,GA,NISSAN.ALTIMA
TRAIN,6204,11,NO,78081,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,OLDSMOBILE,GA,OLDSMOBILE.ACHIEVA
TRAIN,5125,14,NO,91401,FAMILY.MEDIUM,Domestic,7,SEVEN+,BLUE,MERCURY,FL,MERCURY.GRAND MARQUIS
TRAIN,4770,14,NO,79101,FAMILY.SMALL,Domestic,4,FOUR,WHITE,PONTIAC,CA,PONTIAC.SUNFIRE
TRAIN,4700,11,NO,80849,FAMILY.LARGE,Domestic,6,SIX,RED,PONTIAC,CA,PONTIAC.GRAND AM
TRAIN,5523,64,NO,47918,FAMILY.MEDIUM,Domestic,2,ONE-THREE,BLUE,CHEVROLET,TX,CHEVROLET.CAVALIER
TRAIN,4353,5,NO,95578,LUXURY,Import,8,SEVEN+,BLACK,NISSAN,TX,NISSAN.ALTIMA
TRAIN,4673,8,NO,98104,FAMILY.LARGE,Domestic,6,SIX,GREEN,CHEVROLET,CA,CHEVROLET.LUMINA
TRAIN,4588,101,YES,77800,FAMILY.SMALL,Import,6,SIX,PURPLE,GEO,CA,GEO.PRIZM
TRAIN,5620,72,NO,64825,ECONOMY,Domestic,5,FIVE,GREEN,PLYMOUTH,TX,PLYMOUTH.NEON
TRAIN,3582,8,NO,68922,ECONOMY,Import,4,FOUR,SILVER,HYUNDAI,TX,HYUNDAI.ACCENT
TRAIN,6198,17,NO,106117,LUXURY,Import,6,SIX,SILVER,TOYOTA,GA,TOYOTA.CAMRY
TRAIN,4279,70,NO,63998,FAMILY.MEDIUM,Import,4,FOUR,GREEN,OTHER,AZ,SUZUKI.ESTEEM
TRAIN,6722,31,NO,28045,ECONOMY,Import,2,ONE-THREE,RED,KIA,GA,KIA.SEPHIA
TRAIN,4435,11,NO,84655,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLUE,PONTIAC,AZ,PONTIAC.GRAND AM
TRAIN,3790,2,NO,43869,FAMILY.SMALL,Import,3,ONE-THREE,GOLD,KIA,CA,KIA.SEPHIA
TRAIN,5077,25,NO,81532,FAMILY.MEDIUM,Domestic,4,FOUR,BLACK,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,5439,99,YES,83375,FAMILY.MEDIUM,Domestic,6,SIX,BLUE,BUICK,VA,BUICK.REGAL
TRAIN,6364,51,NO,62509,LUXURY,Import,4,FOUR,BLUE,NISSAN,VA,NISSAN.SENTRA
TRAIN,4639,148,YES,48370,ECONOMY,Import,4,FOUR,RED,GEO,FL,GEO.METRO
TRAIN,5741,283,YES,74550,ECONOMY,Import,6,SIX,WHITE,MAZDA,GA,MAZDA.PROTEGE
TRAIN,4879,80,NO,90289,FAMILY.SMALL,Import,6,SIX,GREEN,MAZDA,CA,MAZDA.PROTEGE
TRAIN,7959,227,YES,80435,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLACK,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,4551,16,NO,74754,FAMILY.SMALL,Domestic,4,FOUR,WHITE,FORD,CA,FORD.ESCORT
TRAIN,5011,56,NO,100290,FAMILY.SMALL,Import,6,SIX,RED,HONDA,CA,HONDA.CIVIC
TRAIN,4742,3,NO,91257,FAMILY.MEDIUM,Domestic,8,SEVEN+,GREEN,BUICK,CA,BUICK.REGAL
TRAIN,5401,1,NO,74945,FAMILY.MEDIUM,Domestic,3,ONE-THREE,RED,PLYMOUTH,AZ,PLYMOUTH.BREEZE
TRAIN,3487,6,NO,77796,FAMILY.LARGE,Domestic,8,SEVEN+,WHITE,FORD,CA,FORD.TAURUS
TRAIN,5219,0,NO,95230,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,CHRYSLER,CA,CHRYSLER.CIRRUS
TRAIN,4817,5,NO,73914,FAMILY.SMALL,Domestic,4,FOUR,WHITE,PLYMOUTH,CA,PLYMOUTH.NEON
TRAIN,3617,24,NO,95387,FAMILY.SMALL,Import,6,SIX,SILVER,MAZDA,FL,MAZDA.PROTEGE
TRAIN,6074,60,NO,85103,LUXURY,Import,6,SIX,SILVER,NISSAN,TX,NISSAN.ALTIMA
TRAIN,4669,9,NO,91928,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,CHRYSLER,TX,CHRYSLER.CIRRUS
TRAIN,4292,1,NO,101460,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,DODGE,AZ,DODGE.INTREPID
TRAIN,4703,229,YES,64197,FAMILY.MEDIUM,Domestic,8,SEVEN+,BLUE,BUICK,FL,BUICK.CENTURY
TRAIN,4841,59,NO,82098,FAMILY.LARGE,Domestic,7,SEVEN+,BLUE,PONTIAC,CA,PONTIAC.GRAND AM
TRAIN,4187,2,NO,76114,FAMILY.SMALL,Import,7,SEVEN+,BLUE,GEO,FL,GEO.PRIZM
TRAIN,5748,17,NO,48117,FAMILY.SMALL,Domestic,4,FOUR,RED,DODGE,CA,DODGE.NEON
TRAIN,5202,16,NO,96945,FAMILY.MEDIUM,Import,5,FIVE,RED,TOYOTA,AZ,TOYOTA.COROLLA
TRAIN,6917,1,NO,53282,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,FORD,AZ,FORD.CONTOUR
TRAIN,3808,9,NO,84599,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,CHEVROLET,CA,CHEVROLET.CORSICA
TRAIN,4867,6,NO,94924,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,CHRYSLER,CA,CHRYSLER.CONCORDE
TRAIN,4731,5,NO,81221,FAMILY.LARGE,Domestic,6,SIX,GREEN,OLDSMOBILE,AZ,OLDSMOBILE.CUTLASS SUPREME
TRAIN,4974,43,NO,98035,FAMILY.LARGE,Domestic,6,SIX,GREEN,BUICK,FL,BUICK.LESABRE
TRAIN,3800,2,NO,63205,FAMILY.LARGE,Domestic,7,SEVEN+,BLUE,FORD,FL,FORD.CROWN VICTORIA
TRAIN,4530,4,NO,83995,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,OLDSMOBILE,CA,OLDSMOBILE.ACHIEVA
TRAIN,5943,93,YES,64189,FAMILY.SMALL,Import,5,FIVE,BLUE,NISSAN,CA,NISSAN.SENTRA
TRAIN,4486,114,YES,98206,FAMILY.LARGE,Domestic,9,SEVEN+,SILVER,BUICK,CA,BUICK.LESABRE
TRAIN,5978,1,NO,44376,FAMILY.SMALL,Import,3,ONE-THREE,SILVER,HYUNDAI,AZ,HYUNDAI.SONATA
TRAIN,4530,8,NO,64204,FAMILY.SMALL,Import,4,FOUR,GOLD,MAZDA,TX,MAZDA.PROTEGE
TRAIN,4748,2,NO,103508,FAMILY.LARGE,Domestic,6,SIX,BLACK,PONTIAC,FL,PONTIAC.BONNEVILLE
TRAIN,3881,1,NO,26743,LUXURY,Import,4,FOUR,WHITE,KIA,FL,KIA.SEPHIA
TRAIN,5808,120,YES,87942,FAMILY.LARGE,Domestic,5,FIVE,WHITE,PONTIAC,CA,PONTIAC.GRAND PRIX
TRAIN,4112,12,NO,82795,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,CHEVROLET,NM,CHEVROLET.LUMINA
TRAIN,4430,13,NO,83128,ECONOMY,Domestic,5,FIVE,RED,PONTIAC,TX,PONTIAC.SUNFIRE
TRAIN,4936,67,NO,57573,ECONOMY,Domestic,5,FIVE,BLUE,PLYMOUTH,TX,PLYMOUTH.NEON
TRAIN,3844,11,NO,77949,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,BUICK,AZ,BUICK.SKYLARK
TRAIN,5226,15,NO,65241,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,FORD,AZ,FORD.CONTOUR
TRAIN,4353,6,NO,100923,ECONOMY,Import,5,FIVE,SILVER,NISSAN,TX,NISSAN.SENTRA
TRAIN,4808,9,NO,90121,FAMILY.MEDIUM,Import,7,SEVEN+,GREEN,MITSUBISHI,CA,MITSUBISHI.GALANT
TRAIN,4088,26,NO,55267,FAMILY.MEDIUM,Import,6,SIX,PURPLE,MITSUBISHI,TX,MITSUBISHI.GALANT
TRAIN,5091,102,YES,85723,FAMILY.MEDIUM,Domestic,7,SEVEN+,GREEN,PONTIAC,CA,PONTIAC.GRAND PRIX
TRAIN,5283,7,NO,69299,ECONOMY,Import,5,FIVE,BLACK,NISSAN,GA,NISSAN.SENTRA
TRAIN,5037,18,NO,83860,LUXURY,Import,6,SIX,RED,NISSAN,FL,NISSAN.SENTRA
TRAIN,3288,3,NO,91742,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,FORD,CA,FORD.TAURUS
TRAIN,5317,5,NO,69198,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GOLD,DODGE,TX,DODGE.STRATUS
TRAIN,4655,136,YES,101664,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,BUICK,FL,BUICK.LESABRE
TRAIN,4845,99,YES,76492,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,OLDSMOBILE,AZ,OLDSMOBILE.CIERA
TRAIN,4746,35,NO,61382,FAMILY.MEDIUM,Import,3,ONE-THREE,BLUE,HYUNDAI,TX,HYUNDAI.ELANTRA
TRAIN,3589,1,NO,85811,FAMILY.SMALL,Import,6,SIX,WHITE,MAZDA,TX,MAZDA.PROTEGE
TRAIN,5173,8,NO,70796,LUXURY,Domestic,4,FOUR,WHITE,DODGE,CA,DODGE.INTREPID
TRAIN,5453,8,NO,80944,FAMILY.LARGE,Domestic,6,SIX,PURPLE,OLDSMOBILE,TX,OLDSMOBILE.98
TRAIN,4558,79,NO,80768,FAMILY.SMALL,Domestic,5,FIVE,BLUE,CHEVROLET,AZ,CHEVROLET.CAVALIER
TRAIN,5658,14,NO,95679,FAMILY.SMALL,Import,4,FOUR,BLACK,NISSAN,CA,NISSAN.SENTRA
TRAIN,4803,106,YES,86667,FAMILY.LARGE,Domestic,7,SEVEN+,GREEN,OLDSMOBILE,CA,OLDSMOBILE.CUTLASS SUPREME
TRAIN,4811,4,NO,67588,FAMILY.LARGE,Domestic,3,ONE-THREE,BLUE,FORD,TX,FORD.CONTOUR
TRAIN,2957,6,NO,85854,FAMILY.LARGE,Domestic,8,SEVEN+,GOLD,CHEVROLET,AZ,CHEVROLET.LUMINA
TRAIN,3686,9,NO,64316,ECONOMY,Import,3,ONE-THREE,GREEN,HYUNDAI,TX,HYUNDAI.ACCENT
TRAIN,4708,0,NO,75693,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,FORD,NV,FORD.TAURUS
TRAIN,5506,38,NO,58909,FAMILY.MEDIUM,Domestic,7,SEVEN+,PURPLE,CHRYSLER,NM,CHRYSLER.CONCORDE
TRAIN,4579,6,NO,71895,FAMILY.MEDIUM,Domestic,6,SIX,RED,OTHER,FL,EAGLE.VISION
TRAIN,3699,4,NO,66961,FAMILY.SMALL,Import,9,SEVEN+,WHITE,NISSAN,CA,NISSAN.STANZA
TRAIN,3521,1,NO,82817,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,MERCURY,FL,MERCURY.SABLE
TRAIN,4481,107,YES,69970,FAMILY.SMALL,Domestic,5,FIVE,RED,DODGE,AZ,DODGE.NEON
TRAIN,4754,26,NO,63493,FAMILY.LARGE,Domestic,5,FIVE,WHITE,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,4656,1,NO,81765,LUXURY,Domestic,6,SIX,SILVER,DODGE,CA,DODGE.INTREPID
TRAIN,4190,1,NO,68608,ECONOMY,Domestic,4,FOUR,WHITE,MERCURY,FL,MERCURY.TRACER
TRAIN,3831,41,NO,79867,ECONOMY,Import,8,SEVEN+,GOLD,GEO,FL,GEO.PRIZM
TRAIN,5240,69,NO,92678,FAMILY.LARGE,Domestic,6,SIX,BLUE,DODGE,NV,DODGE.INTREPID
TRAIN,4532,6,NO,79145,LUXURY,Import,6,SIX,RED,NISSAN,TX,NISSAN.ALTIMA
TRAIN,4698,31,NO,91818,FAMILY.MEDIUM,Domestic,7,SEVEN+,BLACK,BUICK,TX,BUICK.REGAL
TRAIN,3891,28,NO,67997,ECONOMY,Domestic,6,SIX,PURPLE,DODGE,FL,DODGE.NEON
TRAIN,5915,78,NO,80842,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,FORD,TX,FORD.TAURUS
TRAIN,5473,1,NO,97816,LUXURY,Import,6,SIX,SILVER,NISSAN,CA,NISSAN.ALTIMA
TRAIN,5156,5,NO,96459,FAMILY.LARGE,Domestic,6,SIX,GREEN,CHEVROLET,GA,CHEVROLET.LUMINA
TRAIN,5994,92,YES,70980,FAMILY.SMALL,Domestic,4,FOUR,GREEN,PONTIAC,GA,PONTIAC.GRAND AM
TRAIN,4814,20,NO,92939,FAMILY.LARGE,Domestic,8,SEVEN+,SILVER,BUICK,AZ,BUICK.ROADMASTER
TRAIN,5587,35,NO,83719,FAMILY.MEDIUM,Domestic,5,FIVE,RED,DODGE,TX,DODGE.STRATUS
TRAIN,4090,27,NO,72113,ECONOMY,Domestic,5,FIVE,GREEN,CHEVROLET,VA,CHEVROLET.CAVALIER
TRAIN,6199,3,NO,106221,LUXURY,Import,6,SIX,PURPLE,TOYOTA,CA,TOYOTA.CAMRY
TRAIN,4233,36,NO,68531,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,OLDSMOBILE,TX,OLDSMOBILE.ACHIEVA
TRAIN,4690,135,YES,90918,FAMILY.LARGE,Domestic,9,SEVEN+,PURPLE,FORD,VA,FORD.CROWN VICTORIA
TRAIN,4338,9,NO,92248,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,BUICK,FL,BUICK.SKYLARK
TRAIN,5442,69,NO,104130,FAMILY.SMALL,Import,4,FOUR,GREEN,NISSAN,CA,NISSAN.SENTRA
TRAIN,5341,6,NO,87083,FAMILY.LARGE,Domestic,4,FOUR,SILVER,CHEVROLET,GA,CHEVROLET.LUMINA
TRAIN,4285,7,NO,63126,ECONOMY,Domestic,4,FOUR,GREEN,FORD,TX,FORD.ESCORT
TRAIN,3882,2,NO,100572,FAMILY.MEDIUM,Import,6,SIX,SILVER,MITSUBISHI,CA,MITSUBISHI.GALANT
TRAIN,5112,10,NO,92421,FAMILY.LARGE,Domestic,6,SIX,BLUE,CHRYSLER,CA,CHRYSLER.CONCORDE
TRAIN,3767,233,YES,87086,FAMILY.MEDIUM,Domestic,12,SEVEN+,BLUE,OLDSMOBILE,VA,OLDSMOBILE.CIERA
TRAIN,5101,100,YES,86746,FAMILY.SMALL,Import,5,FIVE,BLUE,MAZDA,CA,MAZDA.PROTEGE
TRAIN,6221,1,NO,78348,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,CHRYSLER,FL,CHRYSLER.CIRRUS
TRAIN,5108,75,NO,84492,FAMILY.MEDIUM,Import,6,SIX,RED,HONDA,AZ,HONDA.CIVIC
TRAIN,3810,14,NO,98685,FAMILY.MEDIUM,Import,8,SEVEN+,BLUE,TOYOTA,AZ,TOYOTA.CAMRY
TRAIN,3839,95,YES,84672,FAMILY.LARGE,Domestic,8,SEVEN+,GREEN,BUICK,VA,BUICK.LESABRE
TRAIN,5352,7,NO,74160,ECONOMY,Domestic,2,ONE-THREE,SILVER,DODGE,NM,DODGE.NEON
TRAIN,4460,5,NO,82128,LUXURY,Domestic,8,SEVEN+,GOLD,BUICK,GA,BUICK.PARK AVENUE
TRAIN,4232,252,YES,68680,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,FORD,NM,FORD.TAURUS
TRAIN,4901,2,NO,49194,ECONOMY,Domestic,4,FOUR,GOLD,MERCURY,VA,MERCURY.TRACER
TRAIN,4890,109,YES,103985,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,OLDSMOBILE,FL,OLDSMOBILE.88
TRAIN,5370,131,YES,82573,FAMILY.SMALL,Domestic,4,FOUR,RED,PONTIAC,FL,PONTIAC.GRAND AM
TRAIN,5537,205,YES,88289,ECONOMY,Domestic,7,SEVEN+,WHITE,CHEVROLET,NM,CHEVROLET.CORSICA
TRAIN,4343,5,NO,88546,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,PONTIAC,FL,PONTIAC.GRAND AM
TRAIN,4381,15,NO,67772,FAMILY.SMALL,Domestic,4,FOUR,BLUE,DODGE,CA,DODGE.NEON
TRAIN,4325,38,NO,85263,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,MERCURY,CA,MERCURY.SABLE
TRAIN,4690,8,NO,102647,FAMILY.LARGE,Domestic,6,SIX,BLUE,BUICK,GA,BUICK.LESABRE
TRAIN,3170,20,NO,91703,FAMILY.MEDIUM,Domestic,6,SIX,BLUE,FORD,FL,FORD.TAURUS
TRAIN,3727,259,YES,82165,ECONOMY,Domestic,7,SEVEN+,RED,PLYMOUTH,NM,PLYMOUTH.ACCLAIM
TRAIN,4578,7,NO,90135,FAMILY.MEDIUM,Domestic,7,SEVEN+,PURPLE,OLDSMOBILE,FL,OLDSMOBILE.88
TRAIN,4757,9,NO,75275,FAMILY.SMALL,Import,3,ONE-THREE,BLACK,MAZDA,TX,MAZDA.PROTEGE
TRAIN,5338,8,NO,77145,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,MERCURY,AZ,MERCURY.SABLE
TRAIN,4722,204,YES,77515,FAMILY.SMALL,Domestic,6,SIX,PURPLE,MERCURY,NM,MERCURY.MYSTIQUE
TRAIN,5146,22,NO,83239,FAMILY.SMALL,Import,5,FIVE,GOLD,MAZDA,NV,MAZDA.PROTEGE
TRAIN,4773,58,NO,62814,FAMILY.LARGE,Domestic,5,FIVE,WHITE,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,3628,198,YES,101748,FAMILY.MEDIUM,Domestic,9,SEVEN+,WHITE,OLDSMOBILE,NM,OLDSMOBILE.CIERA
TRAIN,6301,37,NO,103277,FAMILY.MEDIUM,Domestic,6,SIX,BLUE,PONTIAC,FL,PONTIAC.GRAND AM
TRAIN,4785,9,NO,74875,FAMILY.SMALL,Domestic,5,FIVE,GREEN,PONTIAC,TX,PONTIAC.GRAND AM
TRAIN,4931,23,NO,65036,ECONOMY,Domestic,3,ONE-THREE,RED,FORD,VA,FORD.ESCORT
TRAIN,6242,109,YES,69446,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,CHEVROLET,NV,CHEVROLET.LUMINA
TRAIN,4464,5,NO,73144,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,MERCURY,TX,MERCURY.SABLE
TRAIN,4492,41,NO,76633,FAMILY.LARGE,Domestic,6,SIX,GREEN,CHEVROLET,AZ,CHEVROLET.LUMINA
TRAIN,6932,5,NO,94440,FAMILY.SMALL,Import,5,FIVE,BLACK,HONDA,CA,HONDA.CIVIC
TRAIN,5893,56,NO,78479,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLACK,FORD,CA,FORD.CONTOUR
TRAIN,4153,4,NO,98065,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,BUICK,CA,BUICK.SKYLARK
TRAIN,4543,9,NO,78130,FAMILY.SMALL,Domestic,4,FOUR,GREEN,DODGE,CA,DODGE.NEON
TRAIN,5973,108,YES,85408,LUXURY,Domestic,8,SEVEN+,RED,DODGE,CA,DODGE.INTREPID
TRAIN,4939,48,NO,104187,LUXURY,Import,9,SEVEN+,GREEN,TOYOTA,TX,TOYOTA.CAMRY
TRAIN,4757,0,NO,71362,FAMILY.MEDIUM,Import,8,SEVEN+,RED,MAZDA,TX,MAZDA.626
TRAIN,4297,31,NO,58162,FAMILY.MEDIUM,Domestic,4,FOUR,RED,OLDSMOBILE,CA,OLDSMOBILE.ACHIEVA
TRAIN,4667,15,NO,75190,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,BUICK,CA,BUICK.SKYLARK
TRAIN,5376,4,NO,93808,FAMILY.LARGE,Domestic,7,SEVEN+,WHITE,CHEVROLET,CA,CHEVROLET.CAPRICE CLASSIC
TRAIN,4901,16,NO,73204,FAMILY.SMALL,Domestic,4,FOUR,SILVER,DODGE,FL,DODGE.STRATUS
TRAIN,4687,11,NO,61701,FAMILY.MEDIUM,Import,9,SEVEN+,RED,OTHER,AZ,ACURA.INTEGRA
TRAIN,6946,101,YES,57588,FAMILY.LARGE,Domestic,8,SEVEN+,GOLD,BUICK,CA,BUICK.LESABRE
TRAIN,4562,53,NO,84249,FAMILY.LARGE,Domestic,9,SEVEN+,SILVER,FORD,CA,FORD.CROWN VICTORIA
TRAIN,4309,2,NO,77027,FAMILY.SMALL,Domestic,4,FOUR,WHITE,FORD,CA,FORD.ESCORT
TRAIN,5269,17,NO,80278,FAMILY.SMALL,Domestic,4,FOUR,RED,PONTIAC,TX,PONTIAC.GRAND AM
TRAIN,4661,0,NO,37111,ECONOMY,Import,2,ONE-THREE,BLUE,KIA,GA,KIA.SEPHIA
TRAIN,4081,1,NO,75965,FAMILY.SMALL,Domestic,6,SIX,GREEN,FORD,TX,FORD.CONTOUR
TRAIN,5852,5,NO,71805,FAMILY.SMALL,Domestic,4,FOUR,GREEN,PONTIAC,VA,PONTIAC.GRAND AM
TRAIN,5395,12,NO,65216,FAMILY.LARGE,Domestic,3,ONE-THREE,WHITE,FORD,CA,FORD.TAURUS
TRAIN,6307,23,NO,69506,LUXURY,Import,5,FIVE,BLACK,NISSAN,CA,NISSAN.ALTIMA
TRAIN,5003,31,NO,76430,FAMILY.MEDIUM,Import,5,FIVE,GREEN,MAZDA,TX,MAZDA.626
TRAIN,4206,4,NO,87516,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,FORD,FL,FORD.TAURUS
TRAIN,4695,5,NO,99095,FAMILY.SMALL,Import,5,FIVE,GREEN,GEO,CA,GEO.PRIZM
TRAIN,4046,2,NO,90925,FAMILY.MEDIUM,Domestic,8,SEVEN+,GREEN,BUICK,CA,BUICK.REGAL
TRAIN,5394,93,YES,78291,FAMILY.MEDIUM,Domestic,6,SIX,BLUE,BUICK,VA,BUICK.REGAL
TRAIN,3316,2,NO,93938,FAMILY.LARGE,Domestic,6,SIX,WHITE,FORD,CA,FORD.TAURUS
TRAIN,4578,10,NO,77644,FAMILY.SMALL,Import,4,FOUR,PURPLE,GEO,VA,GEO.PRIZM
TRAIN,4804,24,NO,82148,LUXURY,Import,5,FIVE,PURPLE,NISSAN,VA,NISSAN.SENTRA
TRAIN,3833,192,YES,67375,ECONOMY,Domestic,8,SEVEN+,BLUE,PLYMOUTH,FL,PLYMOUTH.ACCLAIM
TRAIN,5129,23,NO,49566,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLUE,OLDSMOBILE,TX,OLDSMOBILE.ACHIEVA
TRAIN,3869,60,NO,98746,FAMILY.MEDIUM,Domestic,7,SEVEN+,PURPLE,PONTIAC,FL,PONTIAC.GRAND PRIX
TRAIN,5109,0,NO,81968,FAMILY.LARGE,Domestic,7,SEVEN+,GREEN,PONTIAC,VA,PONTIAC.BONNEVILLE
TRAIN,5545,73,NO,84142,FAMILY.MEDIUM,Domestic,6,SIX,RED,BUICK,CA,BUICK.REGAL
TRAIN,4278,11,NO,81662,FAMILY.LARGE,Domestic,5,FIVE,GREEN,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,4692,9,NO,91363,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,PONTIAC,FL,PONTIAC.GRAND AM
TRAIN,4879,143,YES,91661,FAMILY.SMALL,Import,6,SIX,PURPLE,GEO,AZ,GEO.PRIZM
TRAIN,3620,11,NO,88975,FAMILY.MEDIUM,Import,8,SEVEN+,BLUE,GEO,AZ,GEO.PRIZM
TRAIN,5160,35,NO,95712,FAMILY.LARGE,Domestic,5,FIVE,WHITE,CHRYSLER,TX,CHRYSLER.CONCORDE
TRAIN,5036,17,NO,74255,FAMILY.LARGE,Domestic,4,FOUR,WHITE,FORD,CA,FORD.TAURUS
TRAIN,4210,66,NO,80561,FAMILY.MEDIUM,Domestic,7,SEVEN+,PURPLE,OLDSMOBILE,VA,OLDSMOBILE.CIERA
TRAIN,4842,46,NO,85928,LUXURY,Domestic,7,SEVEN+,SILVER,MERCURY,FL,MERCURY.GRAND MARQUIS
TRAIN,4414,15,NO,65037,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,CHEVROLET,FL,CHEVROLET.LUMINA
TRAIN,4688,17,NO,79297,FAMILY.LARGE,Domestic,4,FOUR,RED,PONTIAC,AZ,PONTIAC.GRAND AM
TRAIN,4530,7,NO,82298,FAMILY.LARGE,Domestic,5,FIVE,WHITE,CHEVROLET,AZ,CHEVROLET.LUMINA
TRAIN,5278,52,NO,64412,ECONOMY,Domestic,3,ONE-THREE,GREEN,MERCURY,TX,MERCURY.TRACER
TRAIN,4300,22,NO,97225,FAMILY.SMALL,Import,4,FOUR,PURPLE,TOYOTA,TX,TOYOTA.COROLLA
TRAIN,5665,44,NO,75465,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,MERCURY,FL,MERCURY.GRAND MARQUIS
TRAIN,6068,78,NO,98881,FAMILY.MEDIUM,Import,6,SIX,SILVER,NISSAN,AZ,NISSAN.ALTIMA
TRAIN,4925,10,NO,81702,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,CHRYSLER,GA,CHRYSLER.CIRRUS
TRAIN,3823,168,YES,35985,FAMILY.MEDIUM,Domestic,7,SEVEN+,PURPLE,PLYMOUTH,FL,PLYMOUTH.ACCLAIM
TRAIN,4506,13,NO,94595,ECONOMY,Domestic,3,ONE-THREE,WHITE,PLYMOUTH,NV,PLYMOUTH.NEON
TRAIN,3648,2,NO,69154,FAMILY.MEDIUM,Domestic,5,FIVE,BLACK,DODGE,AZ,DODGE.NEON
TRAIN,4605,10,NO,77081,FAMILY.SMALL,Import,5,FIVE,RED,GEO,GA,GEO.PRIZM
TRAIN,6340,114,YES,95061,LUXURY,Import,4,FOUR,GOLD,NISSAN,CA,NISSAN.ALTIMA
TRAIN,4488,1,NO,95946,FAMILY.MEDIUM,Domestic,5,FIVE,GOLD,FORD,AZ,FORD.TAURUS
TRAIN,4600,3,NO,55250,FAMILY.SMALL,Import,4,FOUR,PURPLE,HYUNDAI,CA,HYUNDAI.ELANTRA
TRAIN,6334,78,NO,88757,FAMILY.SMALL,Import,5,FIVE,GREEN,HONDA,CA,HONDA.CIVIC
TRAIN,3521,84,NO,96544,ECONOMY,Domestic,6,SIX,BLUE,CHEVROLET,NV,CHEVROLET.CORSICA
TRAIN,4775,163,YES,90695,FAMILY.SMALL,Import,6,SIX,WHITE,GEO,AZ,GEO.PRIZM
TRAIN,4806,11,NO,94678,LUXURY,Import,6,SIX,BLUE,NISSAN,FL,NISSAN.ALTIMA
TRAIN,4982,57,NO,62496,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,CHEVROLET,FL,CHEVROLET.LUMINA
TRAIN,3609,17,NO,78280,LUXURY,Domestic,9,SEVEN+,GOLD,MERCURY,FL,MERCURY.GRAND MARQUIS
TRAIN,5582,7,NO,60966,FAMILY.SMALL,Import,4,FOUR,BLACK,MAZDA,FL,MAZDA.626
TRAIN,5013,13,NO,71362,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GOLD,PLYMOUTH,AZ,PLYMOUTH.BREEZE
TRAIN,5867,215,YES,97043,FAMILY.LARGE,Domestic,5,FIVE,GREEN,CHRYSLER,AZ,CHRYSLER.LHS
TRAIN,3862,3,NO,100999,LUXURY,Import,10,SEVEN+,RED,OTHER,CA,INFINITI.G20
