id,profile,setid,position,brand,compat,perform,reliab,learn,price,choice,buy
21,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
21,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
21,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
21,14,4,Top-Right,IBM,5,4,1,2,3,1,1
21,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
21,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
21,17,5,Top-Left,Sony,6,1,1,8,3,0,0
21,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
21,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
21,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
21,21,6,Top-Left,IBM,1,4,2,4,2,0,0
21,22,6,Top-Right,Dell,8,4,2,8,6,1,1
21,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
21,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
21,25,7,Top-Left,HP,2,4,2,1,3,1,1
21,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
21,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
21,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
21,29,8,Top-Left,Dell,6,1,2,5,1,0,0
21,30,8,Top-Right,HP,5,2,2,6,6,1,1
21,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
21,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
21,33,9,Top-Left,Apple,1,2,2,5,5,0,0
21,34,9,Top-Right,Gateway,3,4,1,7,6,1,1
21,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
21,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
21,37,10,Top-Left,HP,4,1,2,4,8,0,0
21,38,10,Top-Right,Dell,8,3,2,1,2,1,1
21,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
21,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
21,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
21,42,11,Top-Right,Sun,3,4,2,6,8,1,1
21,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
21,44,11,Bottom-Right,HP,6,4,1,3,2,0,0
21,45,12,Top-Left,IBM,8,3,2,6,4,0,0
21,46,12,Top-Right,Gateway,7,4,2,5,7,1,1
21,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
21,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
21,49,13,Top-Left,Sun,5,1,1,5,2,0,0
21,50,13,Top-Right,Apple,6,4,2,2,4,0,0
21,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
21,52,13,Bottom-Right,IBM,4,3,1,8,1,1,1
21,53,14,Top-Left,Sony,4,4,2,7,5,0,0
21,54,14,Top-Right,HP,3,3,1,5,4,1,1
21,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
21,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
21,57,15,Top-Left,Apple,5,2,1,7,8,0,0
21,58,15,Top-Right,Sun,6,3,2,4,6,0,0
21,59,15,Bottom-Left,HP,1,2,1,8,7,1,1
21,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
21,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
21,62,16,Top-Right,IBM,3,1,2,1,5,0,0
21,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
21,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
23,1,1,Top-Left,Sun,1,4,2,8,8,0,0
23,2,1,Top-Right,Apple,7,3,1,6,3,1,1
23,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
23,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
23,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
23,6,2,Top-Right,Sony,8,4,1,5,8,0,0
23,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
23,8,2,Bottom-Right,Dell,5,3,1,4,5,1,0
23,9,3,Top-Left,Dell,4,4,1,6,7,0,0
23,10,3,Top-Right,Sony,7,2,2,2,6,1,0
23,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
23,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
23,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
23,14,4,Top-Right,IBM,5,4,1,2,3,0,0
23,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
23,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
23,17,5,Top-Left,Sony,6,1,1,8,3,0,0
23,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
23,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
23,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
23,21,6,Top-Left,IBM,1,4,2,4,2,0,0
23,22,6,Top-Right,Dell,8,4,2,8,6,1,1
23,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
23,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
23,25,7,Top-Left,HP,2,4,2,1,3,0,0
23,26,7,Top-Right,Compaq,7,2,1,2,5,1,0
23,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
23,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
23,29,8,Top-Left,Dell,6,1,2,5,1,1,1
23,30,8,Top-Right,HP,5,2,2,6,6,0,0
23,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
23,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
23,33,9,Top-Left,Apple,1,2,2,5,5,0,0
23,34,9,Top-Right,Gateway,3,4,1,7,6,1,1
23,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
23,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
23,37,10,Top-Left,HP,4,1,2,4,8,0,0
23,38,10,Top-Right,Dell,8,3,2,1,2,1,1
23,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
23,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
23,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
23,42,11,Top-Right,Sun,3,4,2,6,8,0,0
23,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
23,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
23,45,12,Top-Left,IBM,8,3,2,6,4,1,1
23,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
23,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
23,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
23,49,13,Top-Left,Sun,5,1,1,5,2,0,0
23,50,13,Top-Right,Apple,6,4,2,2,4,1,1
23,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
23,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
23,53,14,Top-Left,Sony,4,4,2,7,5,1,1
23,54,14,Top-Right,HP,3,3,1,5,4,0,0
23,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
23,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
23,57,15,Top-Left,Apple,5,2,1,7,8,0,0
23,58,15,Top-Right,Sun,6,3,2,4,6,1,1
23,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
23,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
23,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
23,62,16,Top-Right,IBM,3,1,2,1,5,0,0
23,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
23,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
25,1,1,Top-Left,Sun,1,4,2,8,8,0,0
25,2,1,Top-Right,Apple,7,3,1,6,3,0,0
25,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
25,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
25,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
25,6,2,Top-Right,Sony,8,4,1,5,8,1,0
25,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
25,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
25,9,3,Top-Left,Dell,4,4,1,6,7,0,0
25,10,3,Top-Right,Sony,7,2,2,2,6,0,0
25,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
25,12,3,Bottom-Right,HP,8,1,1,2,5,1,0
25,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
25,14,4,Top-Right,IBM,5,4,1,2,3,0,0
25,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
25,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
25,17,5,Top-Left,Sony,6,1,1,8,3,0,0
25,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
25,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
25,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
25,21,6,Top-Left,IBM,1,4,2,4,2,0,0
25,22,6,Top-Right,Dell,8,4,2,8,6,1,0
25,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
25,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
25,25,7,Top-Left,HP,2,4,2,1,3,0,0
25,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
25,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
25,28,7,Bottom-Right,IBM,6,2,2,7,7,1,1
25,29,8,Top-Left,Dell,6,1,2,5,1,1,1
25,30,8,Top-Right,HP,5,2,2,6,6,0,0
25,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
25,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
25,33,9,Top-Left,Apple,1,2,2,5,5,0,0
25,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
25,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
25,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
25,37,10,Top-Left,HP,4,1,2,4,8,0,0
25,38,10,Top-Right,Dell,8,3,2,1,2,1,1
25,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
25,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
25,41,11,Top-Left,Compaq,4,3,2,5,3,1,0
25,42,11,Top-Right,Sun,3,4,2,6,8,0,0
25,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
25,44,11,Bottom-Right,HP,6,4,1,3,2,0,0
25,45,12,Top-Left,IBM,8,3,2,6,4,1,1
25,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
25,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
25,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
25,49,13,Top-Left,Sun,5,1,1,5,2,0,0
25,50,13,Top-Right,Apple,6,4,2,2,4,0,0
25,51,13,Bottom-Left,Dell,3,2,2,3,3,1,0
25,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
25,53,14,Top-Left,Sony,4,4,2,7,5,1,0
25,54,14,Top-Right,HP,3,3,1,5,4,0,0
25,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
25,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
25,57,15,Top-Left,Apple,5,2,1,7,8,0,0
25,58,15,Top-Right,Sun,6,3,2,4,6,1,0
25,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
25,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
25,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
25,62,16,Top-Right,IBM,3,1,2,1,5,1,0
25,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
25,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
32,1,1,Top-Left,Sun,1,4,2,8,8,0,0
32,2,1,Top-Right,Apple,7,3,1,6,3,0,0
32,3,1,Bottom-Left,IBM,6,1,2,4,4,1,1
32,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
32,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
32,6,2,Top-Right,Sony,8,4,1,5,8,0,0
32,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
32,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
32,9,3,Top-Left,Dell,4,4,1,6,7,0,0
32,10,3,Top-Right,Sony,7,2,2,2,6,1,0
32,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
32,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
32,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
32,14,4,Top-Right,IBM,5,4,1,2,3,1,1
32,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
32,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
32,17,5,Top-Left,Sony,6,1,1,8,3,0,0
32,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
32,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
32,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
32,21,6,Top-Left,IBM,1,4,2,4,2,0,0
32,22,6,Top-Right,Dell,8,4,2,8,6,0,0
32,23,6,Bottom-Left,Sun,4,2,1,3,4,1,0
32,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
32,25,7,Top-Left,HP,2,4,2,1,3,0,0
32,26,7,Top-Right,Compaq,7,2,1,2,5,1,0
32,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
32,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
32,29,8,Top-Left,Dell,6,1,2,5,1,0,0
32,30,8,Top-Right,HP,5,2,2,6,6,0,0
32,31,8,Bottom-Left,Gateway,2,3,2,3,5,1,0
32,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
32,33,9,Top-Left,Apple,1,2,2,5,5,0,0
32,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
32,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
32,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
32,37,10,Top-Left,HP,4,1,2,4,8,0,0
32,38,10,Top-Right,Dell,8,3,2,1,2,1,1
32,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
32,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
32,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
32,42,11,Top-Right,Sun,3,4,2,6,8,0,0
32,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
32,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
32,45,12,Top-Left,IBM,8,3,2,6,4,0,0
32,46,12,Top-Right,Gateway,7,4,2,5,7,1,0
32,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
32,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
32,49,13,Top-Left,Sun,5,1,1,5,2,0,0
32,50,13,Top-Right,Apple,6,4,2,2,4,1,1
32,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
32,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
32,53,14,Top-Left,Sony,4,4,2,7,5,0,0
32,54,14,Top-Right,HP,3,3,1,5,4,1,0
32,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
32,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
32,57,15,Top-Left,Apple,5,2,1,7,8,1,0
32,58,15,Top-Right,Sun,6,3,2,4,6,0,0
32,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
32,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
32,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
32,62,16,Top-Right,IBM,3,1,2,1,5,0,0
32,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
32,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
33,1,1,Top-Left,Sun,1,4,2,8,8,0,0
33,2,1,Top-Right,Apple,7,3,1,6,3,0,0
33,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
33,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
33,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
33,6,2,Top-Right,Sony,8,4,1,5,8,1,0
33,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
33,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
33,9,3,Top-Left,Dell,4,4,1,6,7,1,0
33,10,3,Top-Right,Sony,7,2,2,2,6,0,0
33,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
33,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
33,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
33,14,4,Top-Right,IBM,5,4,1,2,3,0,0
33,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
33,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
33,17,5,Top-Left,Sony,6,1,1,8,3,0,0
33,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
33,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
33,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
33,21,6,Top-Left,IBM,1,4,2,4,2,0,0
33,22,6,Top-Right,Dell,8,4,2,8,6,0,0
33,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
33,24,6,Bottom-Right,Gateway,6,3,1,1,8,1,0
33,25,7,Top-Left,HP,2,4,2,1,3,1,1
33,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
33,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
33,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
33,29,8,Top-Left,Dell,6,1,2,5,1,0,0
33,30,8,Top-Right,HP,5,2,2,6,6,0,0
33,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
33,32,8,Bottom-Right,Compaq,1,4,1,1,4,1,0
33,33,9,Top-Left,Apple,1,2,2,5,5,0,0
33,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
33,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
33,36,9,Bottom-Right,Sony,5,3,2,1,7,1,1
33,37,10,Top-Left,HP,4,1,2,4,8,0,0
33,38,10,Top-Right,Dell,8,3,2,1,2,0,0
33,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
33,40,10,Bottom-Right,Sun,7,4,1,8,5,1,0
33,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
33,42,11,Top-Right,Sun,3,4,2,6,8,0,0
33,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
33,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
33,45,12,Top-Left,IBM,8,3,2,6,4,1,0
33,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
33,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
33,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
33,49,13,Top-Left,Sun,5,1,1,5,2,0,0
33,50,13,Top-Right,Apple,6,4,2,2,4,0,0
33,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
33,52,13,Bottom-Right,IBM,4,3,1,8,1,1,1
33,53,14,Top-Left,Sony,4,4,2,7,5,1,0
33,54,14,Top-Right,HP,3,3,1,5,4,0,0
33,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
33,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
33,57,15,Top-Left,Apple,5,2,1,7,8,0,0
33,58,15,Top-Right,Sun,6,3,2,4,6,0,0
33,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
33,60,15,Bottom-Right,Sony,2,1,2,6,2,1,1
33,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
33,62,16,Top-Right,IBM,3,1,2,1,5,0,0
33,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
33,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
42,1,1,Top-Left,Sun,1,4,2,8,8,0,0
42,2,1,Top-Right,Apple,7,3,1,6,3,0,0
42,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
42,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
42,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
42,6,2,Top-Right,Sony,8,4,1,5,8,0,0
42,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
42,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
42,9,3,Top-Left,Dell,4,4,1,6,7,0,0
42,10,3,Top-Right,Sony,7,2,2,2,6,0,0
42,11,3,Bottom-Left,Apple,3,3,2,8,2,1,1
42,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
42,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
42,14,4,Top-Right,IBM,5,4,1,2,3,0,0
42,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
42,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
42,17,5,Top-Left,Sony,6,1,1,8,3,0,0
42,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
42,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
42,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
42,21,6,Top-Left,IBM,1,4,2,4,2,1,1
42,22,6,Top-Right,Dell,8,4,2,8,6,0,0
42,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
42,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
42,25,7,Top-Left,HP,2,4,2,1,3,1,1
42,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
42,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
42,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
42,29,8,Top-Left,Dell,6,1,2,5,1,1,1
42,30,8,Top-Right,HP,5,2,2,6,6,0,0
42,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
42,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
42,33,9,Top-Left,Apple,1,2,2,5,5,0,0
42,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
42,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
42,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
42,37,10,Top-Left,HP,4,1,2,4,8,0,0
42,38,10,Top-Right,Dell,8,3,2,1,2,1,1
42,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
42,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
42,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
42,42,11,Top-Right,Sun,3,4,2,6,8,0,0
42,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
42,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
42,45,12,Top-Left,IBM,8,3,2,6,4,1,1
42,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
42,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
42,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
42,49,13,Top-Left,Sun,5,1,1,5,2,0,0
42,50,13,Top-Right,Apple,6,4,2,2,4,1,1
42,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
42,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
42,53,14,Top-Left,Sony,4,4,2,7,5,1,0
42,54,14,Top-Right,HP,3,3,1,5,4,0,0
42,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
42,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
42,57,15,Top-Left,Apple,5,2,1,7,8,0,0
42,58,15,Top-Right,Sun,6,3,2,4,6,0,0
42,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
42,60,15,Bottom-Right,Sony,2,1,2,6,2,1,0
42,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
42,62,16,Top-Right,IBM,3,1,2,1,5,0,0
42,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
42,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
51,1,1,Top-Left,Sun,1,4,2,8,8,0,0
51,2,1,Top-Right,Apple,7,3,1,6,3,0,0
51,3,1,Bottom-Left,IBM,6,1,2,4,4,1,1
51,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
51,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
51,6,2,Top-Right,Sony,8,4,1,5,8,1,1
51,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
51,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
51,9,3,Top-Left,Dell,4,4,1,6,7,0,0
51,10,3,Top-Right,Sony,7,2,2,2,6,0,0
51,11,3,Bottom-Left,Apple,3,3,2,8,2,1,1
51,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
51,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
51,14,4,Top-Right,IBM,5,4,1,2,3,0,0
51,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
51,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
51,17,5,Top-Left,Sony,6,1,1,8,3,0,0
51,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
51,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
51,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
51,21,6,Top-Left,IBM,1,4,2,4,2,0,0
51,22,6,Top-Right,Dell,8,4,2,8,6,1,0
51,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
51,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
51,25,7,Top-Left,HP,2,4,2,1,3,0,0
51,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
51,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
51,28,7,Bottom-Right,IBM,6,2,2,7,7,1,1
51,29,8,Top-Left,Dell,6,1,2,5,1,0,0
51,30,8,Top-Right,HP,5,2,2,6,6,0,0
51,31,8,Bottom-Left,Gateway,2,3,2,3,5,1,1
51,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
51,33,9,Top-Left,Apple,1,2,2,5,5,1,1
51,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
51,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
51,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
51,37,10,Top-Left,HP,4,1,2,4,8,0,0
51,38,10,Top-Right,Dell,8,3,2,1,2,1,1
51,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
51,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
51,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
51,42,11,Top-Right,Sun,3,4,2,6,8,1,1
51,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
51,44,11,Bottom-Right,HP,6,4,1,3,2,0,0
51,45,12,Top-Left,IBM,8,3,2,6,4,1,1
51,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
51,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
51,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
51,49,13,Top-Left,Sun,5,1,1,5,2,0,0
51,50,13,Top-Right,Apple,6,4,2,2,4,1,1
51,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
51,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
51,53,14,Top-Left,Sony,4,4,2,7,5,1,1
51,54,14,Top-Right,HP,3,3,1,5,4,0,0
51,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
51,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
51,57,15,Top-Left,Apple,5,2,1,7,8,0,0
51,58,15,Top-Right,Sun,6,3,2,4,6,1,1
51,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
51,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
51,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
51,62,16,Top-Right,IBM,3,1,2,1,5,0,0
51,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
51,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
52,1,1,Top-Left,Sun,1,4,2,8,8,0,0
52,2,1,Top-Right,Apple,7,3,1,6,3,0,0
52,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
52,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
52,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
52,6,2,Top-Right,Sony,8,4,1,5,8,1,1
52,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
52,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
52,9,3,Top-Left,Dell,4,4,1,6,7,0,0
52,10,3,Top-Right,Sony,7,2,2,2,6,1,1
